"Broad_Category","Archive_Date","District","sum"
"Music","2026-06-26","Sweetwater County School District 1",2
"Music","2026-06-26","Washakie County School District 2",1
"Music","2026-06-26","Weston County School District 1",1
"Music","2026-07-03","Carbon County School District 1",1
"Music","2026-07-03","Niobrara County School District 1",1
"Music","2026-07-03","Sweetwater County School District 1",2
"Music","2026-07-03","Washakie County School District 2",1
"Music","2026-07-03","Weston County School District 1",1
"Music","2026-07-10","Carbon County School District 1",1
"Music","2026-07-10","Niobrara County School District 1",1
"Music","2026-07-10","Sweetwater County School District 1",2
"Music","2026-07-10","Washakie County School District 2",1
"Music","2026-07-10","Weston County School District 1",1
"Music","2026-07-17","Carbon County School District 1",1
"Music","2026-07-17","Crook County School District 1",1
"Music","2026-07-17","Laramie County School District 1",1
"Music","2026-07-17","Niobrara County School District 1",1
"Music","2026-07-17","Sweetwater County School District 1",2
"Music","2026-07-17","Washakie County School District 2",1
"Music","2026-07-17","Weston County School District 1",1
"Music","2026-07-24","Carbon County School District 1",1
"Music","2026-07-24","Crook County School District 1",1
"Music","2026-07-24","Laramie County School District 1",1
"Music","2026-07-24","Niobrara County School District 1",1
"Music","2026-07-24","Sweetwater County School District 1",2
"Music","2026-07-24","Washakie County School District 2",1
"Music","2026-07-24","Weston County School District 1",1
"Music","2026-07-31","Carbon County School District 1",1
"Music","2026-07-31","Niobrara County School District 1",1
"Music","2026-07-31","Sweetwater County School District 1",2
"Music","2026-07-31","Washakie County School District 2",1
"Music","2026-07-31","Weston County School District 1",1
"Music","2026-08-03","Carbon County School District 1",1
"Music","2026-08-03","Niobrara County School District 1",2
"Music","2026-08-03","Sweetwater County School District 1",2
"Music","2026-08-03","Washakie County School District 2",2
"Music","2026-08-03","Weston County School District 1",1
"Music","2026-08-04","Carbon County School District 1",1
"Music","2026-08-04","Niobrara County School District 1",2
"Music","2026-08-04","Sweetwater County School District 1",2
"Music","2026-08-04","Washakie County School District 2",2
"Music","2026-08-04","Weston County School District 1",1
"Other","2024-08-09","Albany County School District 1",2
"Other","2024-08-09","Campbell County School District 1",7
"Other","2024-08-09","Laramie County School District 1",1
"Other","2024-08-09","Natrona School District 1",1
"Other","2024-08-09","Sweetwater County School District 1",2
"Other","2024-08-16","Albany County School District 1",3
"Other","2024-08-16","Campbell County School District 1",7
"Other","2024-08-16","Laramie County School District 1",1
"Other","2024-08-16","Natrona School District 1",1
"Other","2024-08-16","Sweetwater County School District 1",3
"Other","2024-08-23","Campbell County School District 1",1
"Other","2024-08-23","Laramie County School District 1",1
"Other","2024-08-23","Natrona School District 1",1
"Other","2024-08-23","Sweetwater County School District 1",3
"Other","2024-08-23","Sweetwater County School District 2",1
"Other","2024-08-30","Campbell County School District 1",2
"Other","2024-08-30","Converse County School District 1",2
"Other","2024-08-30","Sweetwater County School District 1",2
"Other","2024-08-30","Sweetwater County School District 2",1
"Other","2024-09-06","Albany County School District 1",1
"Other","2024-09-06","Campbell County School District 1",3
"Other","2024-09-06","Converse County School District 1",2
"Other","2024-09-06","Laramie County School District 1",1
"Other","2024-09-06","Sweetwater County School District 1",2
"Other","2024-09-06","Sweetwater County School District 2",1
"Other","2024-09-13","Albany County School District 1",1
"Other","2024-09-13","Converse County School District 1",2
"Other","2024-09-13","Laramie County School District 1",1
"Other","2024-09-13","Sweetwater County School District 1",2
"Other","2024-09-20","Campbell County School District 1",1
"Other","2024-09-20","Converse County School District 1",2
"Other","2024-09-20","Laramie County School District 1",1
"Other","2024-09-20","Sweetwater County School District 1",2
"Other","2024-09-27","Campbell County School District 1",1
"Other","2024-09-27","Converse County School District 1",2
"Other","2024-09-27","Laramie County School District 1",1
"Other","2024-09-27","Sweetwater County School District 1",2
"Other","2024-10-04","Converse County School District 1",2
"Other","2024-10-04","Laramie County School District 1",1
"Other","2024-10-04","Sweetwater County School District 1",2
"Other","2024-10-11","Campbell County School District 1",1
"Other","2024-10-11","Converse County School District 1",2
"Other","2024-10-11","Laramie County School District 1",1
"Other","2024-10-11","Sweetwater County School District 1",2
"Other","2024-10-18","Converse County School District 1",2
"Other","2024-10-18","Laramie County School District 1",2
"Other","2024-10-18","Sweetwater County School District 1",2
"Other","2024-10-25","Laramie County School District 1",1
"Other","2024-10-25","Sweetwater County School District 1",2
"Other","2024-11-01","Laramie County School District 1",1
"Other","2024-11-01","Sweetwater County School District 1",2
"Other","2024-11-08","Laramie County School District 1",1
"Other","2024-11-08","Sweetwater County School District 1",2
"Other","2024-11-15","Laramie County School District 1",2
"Other","2024-11-15","Sweetwater County School District 1",2
"Other","2024-11-22","Laramie County School District 1",3
"Other","2024-11-22","Sweetwater County School District 1",2
"Other","2024-11-29","Albany County School District 1",1
"Other","2024-11-29","Hot Springs County School District 1",1
"Other","2024-11-29","Laramie County School District 1",2
"Other","2024-11-29","Sweetwater County School District 1",2
"Other","2024-12-06","Albany County School District 1",1
"Other","2024-12-06","Laramie County School District 1",1
"Other","2024-12-06","Sweetwater County School District 1",2
"Other","2024-12-13","Albany County School District 1",1
"Other","2024-12-13","Campbell County School District 1",2
"Other","2024-12-13","Laramie County School District 1",1
"Other","2024-12-13","Sweetwater County School District 1",2
"Other","2024-12-20","Albany County School District 1",1
"Other","2024-12-20","Campbell County School District 1",2
"Other","2024-12-20","Laramie County School District 1",1
"Other","2024-12-20","Natrona School District 1",1
"Other","2024-12-20","Sweetwater County School District 1",2
"Other","2024-12-27","Albany County School District 1",2
"Other","2024-12-27","Campbell County School District 1",1
"Other","2024-12-27","Laramie County School District 1",1
"Other","2024-12-27","Natrona School District 1",1
"Other","2024-12-27","Sweetwater County School District 1",2
"Other","2025-01-03","Albany County School District 1",2
"Other","2025-01-03","Laramie County School District 1",1
"Other","2025-01-03","Natrona School District 1",1
"Other","2025-01-03","Sweetwater County School District 1",2
"Other","2025-01-10","Albany County School District 1",2
"Other","2025-01-10","Laramie County School District 1",1
"Other","2025-01-10","Natrona School District 1",1
"Other","2025-01-10","Sweetwater County School District 1",2
"Other","2025-01-17","Albany County School District 1",2
"Other","2025-01-24","Albany County School District 1",2
"Other","2025-01-24","Fremont County School District 14",1
"Other","2025-01-24","Natrona School District 1",1
"Other","2025-01-31","Albany County School District 1",2
"Other","2025-01-31","Fremont County School District 14",1
"Other","2025-01-31","Laramie County School District 1",1
"Other","2025-01-31","Natrona School District 1",1
"Other","2025-02-07","Albany County School District 1",1
"Other","2025-02-07","Fremont County School District 14",1
"Other","2025-02-07","Laramie County School District 1",1
"Other","2025-02-14","Albany County School District 1",1
"Other","2025-02-14","Fremont County School District 14",1
"Other","2025-02-14","Washakie County School District 1",1
"Other","2025-02-21","Albany County School District 1",1
"Other","2025-02-21","Converse County School District 1",1
"Other","2025-02-21","Fremont County School District 14",1
"Other","2025-02-21","Fremont County School District 25",1
"Other","2025-02-21","Lincoln County School District 2",1
"Other","2025-02-21","Washakie County School District 1",1
"Other","2025-02-28","Albany County School District 1",1
"Other","2025-02-28","Big Horn School District 1",1
"Other","2025-02-28","Converse County School District 1",1
"Other","2025-02-28","Fremont County School District 14",1
"Other","2025-02-28","Fremont County School District 25",2
"Other","2025-02-28","Lincoln County School District 2",1
"Other","2025-02-28","Uinta County School District 4",1
"Other","2025-02-28","Washakie County School District 1",2
"Other","2025-03-07","Albany County School District 1",1
"Other","2025-03-07","Big Horn School District 1",1
"Other","2025-03-07","Converse County School District 1",1
"Other","2025-03-07","Fremont County School District 14",1
"Other","2025-03-07","Fremont County School District 25",1
"Other","2025-03-07","Lincoln County School District 2",1
"Other","2025-03-07","Uinta County School District 4",1
"Other","2025-03-07","Washakie County School District 1",1
"Other","2025-03-14","Albany County School District 1",2
"Other","2025-03-14","Big Horn School District 1",1
"Other","2025-03-14","Campbell County School District 1",1
"Other","2025-03-14","Fremont County School District 14",1
"Other","2025-03-14","Fremont County School District 25",1
"Other","2025-03-14","Laramie County School District 1",4
"Other","2025-03-14","Lincoln County School District 2",1
"Other","2025-03-14","Natrona School District 1",2
"Other","2025-03-14","Platte County School District 1",1
"Other","2025-03-14","Uinta County School District 4",1
"Other","2025-03-21","Albany County School District 1",1
"Other","2025-03-21","Campbell County School District 1",1
"Other","2025-03-21","Converse County School District 1",1
"Other","2025-03-21","Laramie County School District 1",4
"Other","2025-03-21","Lincoln County School District 2",1
"Other","2025-03-21","Platte County School District 1",1
"Other","2025-03-21","Sweetwater County School District 1",2
"Other","2025-03-21","Uinta County School District 4",1
"Other","2025-03-28","Albany County School District 1",1
"Other","2025-03-28","Campbell County School District 1",1
"Other","2025-03-28","Fremont County School District 1",4
"Other","2025-03-28","Laramie County School District 1",4
"Other","2025-03-28","Lincoln County School District 2",1
"Other","2025-03-28","Platte County School District 1",1
"Other","2025-03-28","Sheridan County School District 2",1
"Other","2025-03-28","Sweetwater County School District 1",1
"Other","2025-03-28","Uinta County School District 4",1
"Other","2025-04-04","Albany County School District 1",1
"Other","2025-04-04","Fremont County School District 1",4
"Other","2025-04-04","Laramie County School District 1",2
"Other","2025-04-04","Platte County School District 1",1
"Other","2025-04-04","Sheridan County School District 2",1
"Other","2025-04-04","Sweetwater County School District 1",3
"Other","2025-04-04","Uinta County School District 4",1
"Other","2025-04-11","Laramie County School District 1",3
"Other","2025-04-11","Platte County School District 1",1
"Other","2025-04-11","Sheridan County School District 2",1
"Other","2025-04-11","Sweetwater County School District 1",4
"Other","2025-04-11","Uinta County School District 4",1
"Other","2025-04-18","Campbell County School District 1",1
"Other","2025-04-18","Carbon County School District 1",1
"Other","2025-04-18","Laramie County School District 1",4
"Other","2025-04-18","Natrona School District 1",1
"Other","2025-04-18","Platte County School District 2",1
"Other","2025-04-18","Sweetwater County School District 1",5
"Other","2025-04-18","Uinta County School District 4",1
"Other","2025-04-25","Campbell County School District 1",1
"Other","2025-04-25","Carbon County School District 1",1
"Other","2025-04-25","Fremont County School District 25",1
"Other","2025-04-25","Laramie County School District 1",6
"Other","2025-04-25","Platte County School District 1",1
"Other","2025-04-25","Platte County School District 2",1
"Other","2025-04-25","Sweetwater County School District 1",5
"Other","2025-04-25","Uinta County School District 4",1
"Other","2025-05-02","Carbon County School District 1",1
"Other","2025-05-02","Fremont County School District 25",1
"Other","2025-05-02","Laramie County School District 1",3
"Other","2025-05-02","Platte County School District 1",1
"Other","2025-05-02","Platte County School District 2",1
"Other","2025-05-02","Sweetwater County School District 1",7
"Other","2025-05-09","Carbon County School District 1",1
"Other","2025-05-09","Fremont County School District 25",3
"Other","2025-05-09","Laramie County School District 1",4
"Other","2025-05-09","Natrona School District 1",1
"Other","2025-05-09","Park County School District 6",1
"Other","2025-05-09","Platte County School District 1",1
"Other","2025-05-09","Platte County School District 2",1
"Other","2025-05-09","Sweetwater County School District 1",6
"Other","2025-05-16","Campbell County School District 1",3
"Other","2025-05-16","Carbon County School District 1",1
"Other","2025-05-16","Fremont County School District 25",2
"Other","2025-05-16","Goshen County School District 1",1
"Other","2025-05-16","Laramie County School District 1",3
"Other","2025-05-16","Natrona School District 1",1
"Other","2025-05-16","Park County School District 16",1
"Other","2025-05-16","Park County School District 6",1
"Other","2025-05-16","Platte County School District 1",1
"Other","2025-05-16","Platte County School District 2",1
"Other","2025-05-16","Sweetwater County School District 1",3
"Other","2025-05-16","Washakie County School District 1",1
"Other","2025-05-23","Campbell County School District 1",3
"Other","2025-05-23","Carbon County School District 1",1
"Other","2025-05-23","Fremont County School District 25",1
"Other","2025-05-23","Johnson County School District 1",1
"Other","2025-05-23","Laramie County School District 1",3
"Other","2025-05-23","Natrona School District 1",1
"Other","2025-05-23","Park County School District 16",1
"Other","2025-05-23","Park County School District 6",1
"Other","2025-05-23","Sweetwater County School District 1",4
"Other","2025-05-23","Washakie County School District 1",1
"Other","2025-05-30","Campbell County School District 1",2
"Other","2025-05-30","Carbon County School District 1",1
"Other","2025-05-30","Fremont County School District 25",1
"Other","2025-05-30","Laramie County School District 1",2
"Other","2025-05-30","Park County School District 16",1
"Other","2025-05-30","Park County School District 6",1
"Other","2025-05-30","Sweetwater County School District 1",3
"Other","2025-05-30","Washakie County School District 1",1
"Other","2025-06-06","Carbon County School District 1",1
"Other","2025-06-06","Fremont County School District 25",1
"Other","2025-06-06","Laramie County School District 1",2
"Other","2025-06-06","Park County School District 16",1
"Other","2025-06-06","Park County School District 6",1
"Other","2025-06-06","Sweetwater County School District 1",3
"Other","2025-06-06","Washakie County School District 1",1
"Other","2025-06-13","Carbon County School District 1",1
"Other","2025-06-13","Laramie County School District 1",1
"Other","2025-06-13","Park County School District 16",1
"Other","2025-06-13","Park County School District 6",1
"Other","2025-06-13","Sweetwater County School District 1",3
"Other","2025-06-13","Washakie County School District 1",1
"Other","2025-06-20","Carbon County School District 1",2
"Other","2025-06-20","Laramie County School District 1",1
"Other","2025-06-20","Park County School District 16",1
"Other","2025-06-20","Park County School District 6",1
"Other","2025-06-20","Sweetwater County School District 1",3
"Other","2025-06-20","Washakie County School District 1",1
"Other","2025-06-27","Campbell County School District 1",2
"Other","2025-06-27","Carbon County School District 1",1
"Other","2025-06-27","Laramie County School District 1",1
"Other","2025-06-27","Park County School District 16",1
"Other","2025-06-27","Park County School District 6",1
"Other","2025-06-27","Sweetwater County School District 1",3
"Other","2025-06-27","Washakie County School District 1",1
"Other","2025-07-04","Campbell County School District 1",4
"Other","2025-07-04","Carbon County School District 1",1
"Other","2025-07-04","Park County School District 16",1
"Other","2025-07-04","Sweetwater County School District 1",3
"Other","2025-07-04","Washakie County School District 1",1
"Other","2025-07-11","Campbell County School District 1",5
"Other","2025-07-11","Carbon County School District 1",1
"Other","2025-07-11","Fremont County School District 1",1
"Other","2025-07-11","Laramie County School District 1",1
"Other","2025-07-11","Park County School District 16",1
"Other","2025-07-11","Sweetwater County School District 1",3
"Other","2025-07-11","Washakie County School District 1",1
"Other","2025-07-18","Campbell County School District 1",8
"Other","2025-07-18","Carbon County School District 1",1
"Other","2025-07-18","Fremont County School District 1",1
"Other","2025-07-18","Fremont County School District 24",1
"Other","2025-07-18","Laramie County School District 1",2
"Other","2025-07-18","Park County School District 16",1
"Other","2025-07-18","Sweetwater County School District 1",2
"Other","2025-07-25","Campbell County School District 1",7
"Other","2025-07-25","Carbon County School District 1",1
"Other","2025-07-25","Fremont County School District 24",1
"Other","2025-07-25","Laramie County School District 1",2
"Other","2025-07-25","Sweetwater County School District 1",2
"Other","2025-08-01","Campbell County School District 1",6
"Other","2025-08-01","Carbon County School District 1",1
"Other","2025-08-01","Fremont County School District 24",1
"Other","2025-08-01","Goshen County School District 1",1
"Other","2025-08-01","Laramie County School District 1",1
"Other","2025-08-01","Sweetwater County School District 1",2
"Other","2025-08-08","Campbell County School District 1",4
"Other","2025-08-08","Natrona School District 1",1
"Other","2025-08-08","Sweetwater County School District 1",2
"Other","2025-08-15","Campbell County School District 1",4
"Other","2025-08-15","Platte County School District 1",1
"Other","2025-08-15","Sweetwater County School District 1",2
"Other","2025-08-22","Campbell County School District 1",2
"Other","2025-08-22","Fremont County School District 14",1
"Other","2025-08-22","Platte County School District 1",1
"Other","2025-08-22","Sweetwater County School District 1",2
"Other","2025-08-29","Campbell County School District 1",3
"Other","2025-08-29","Fremont County School District 14",1
"Other","2025-08-29","Platte County School District 1",1
"Other","2025-08-29","Sweetwater County School District 1",2
"Other","2025-09-05","Campbell County School District 1",1
"Other","2025-09-05","Fremont County School District 14",1
"Other","2025-09-05","Platte County School District 1",1
"Other","2025-09-12","Campbell County School District 1",3
"Other","2025-09-12","Fremont County School District 14",1
"Other","2025-09-12","Platte County School District 1",1
"Other","2025-09-19","Campbell County School District 1",2
"Other","2025-09-19","Fremont County School District 14",1
"Other","2025-09-26","Campbell County School District 1",3
"Other","2025-09-26","Fremont County School District 14",1
"Other","2025-10-03","Fremont County School District 14",1
"Other","2025-10-10","Fremont County School District 14",1
"Other","2025-10-17","Fremont County School District 14",1
"Other","2025-10-24","Fremont County School District 14",1
"Other","2025-10-31","Fremont County School District 14",1
"Other","2025-10-31","Sweetwater County School District 1",1
"Other","2025-11-07","Campbell County School District 1",1
"Other","2025-11-07","Fremont County School District 14",1
"Other","2025-11-07","Sweetwater County School District 1",3
"Other","2025-11-14","Fremont County School District 14",1
"Other","2025-11-14","Sweetwater County School District 1",3
"Other","2025-11-21","Campbell County School District 1",1
"Other","2025-11-21","Fremont County School District 14",1
"Other","2025-11-21","Sweetwater County School District 1",2
"Other","2025-11-28","Campbell County School District 1",1
"Other","2025-11-28","Fremont County School District 14",1
"Other","2025-11-28","Sweetwater County School District 1",2
"Other","2025-12-05","Campbell County School District 1",1
"Other","2025-12-05","Fremont County School District 14",1
"Other","2025-12-05","Sweetwater County School District 1",2
"Other","2025-12-12","Campbell County School District 1",1
"Other","2025-12-12","Fremont County School District 14",1
"Other","2025-12-12","Sweetwater County School District 1",2
"Other","2025-12-19","Fremont County School District 14",1
"Other","2025-12-19","Sweetwater County School District 1",2
"Other","2025-12-19","Washakie County School District 1",1
"Other","2025-12-26","Fremont County School District 14",1
"Other","2025-12-26","Sweetwater County School District 1",2
"Other","2025-12-26","Washakie County School District 1",1
"Other","2026-01-02","Fremont County School District 14",1
"Other","2026-01-02","Sweetwater County School District 1",2
"Other","2026-01-02","Washakie County School District 1",1
"Other","2026-01-09","Fremont County School District 14",1
"Other","2026-01-09","Sweetwater County School District 1",2
"Other","2026-01-09","Washakie County School District 1",1
"Other","2026-01-16","Big Horn School District 4",1
"Other","2026-01-16","Fremont County School District 14",1
"Other","2026-01-16","Johnson County School District 1",1
"Other","2026-01-16","Sweetwater County School District 1",2
"Other","2026-01-16","Washakie County School District 1",1
"Other","2026-01-23","Big Horn School District 4",1
"Other","2026-01-23","Campbell County School District 1",1
"Other","2026-01-23","Fremont County School District 14",1
"Other","2026-01-23","Johnson County School District 1",1
"Other","2026-01-23","Sweetwater County School District 1",2
"Other","2026-01-23","Washakie County School District 1",1
"Other","2026-01-30","Big Horn School District 4",1
"Other","2026-01-30","Fremont County School District 14",1
"Other","2026-01-30","Johnson County School District 1",2
"Other","2026-01-30","Sweetwater County School District 1",2
"Other","2026-01-30","Washakie County School District 1",1
"Other","2026-02-06","Big Horn School District 4",1
"Other","2026-02-06","Campbell County School District 1",1
"Other","2026-02-06","Fremont County School District 14",1
"Other","2026-02-06","Johnson County School District 1",1
"Other","2026-02-06","Park County School District 1",2
"Other","2026-02-06","Sweetwater County School District 1",2
"Other","2026-02-06","Washakie County School District 1",1
"Other","2026-02-13","Big Horn School District 4",1
"Other","2026-02-13","Fremont County School District 14",1
"Other","2026-02-13","Johnson County School District 1",1
"Other","2026-02-13","Park County School District 1",2
"Other","2026-02-13","Sweetwater County School District 1",2
"Other","2026-02-13","Washakie County School District 1",1
"Other","2026-02-20","Big Horn School District 4",1
"Other","2026-02-20","Campbell County School District 1",2
"Other","2026-02-20","Fremont County School District 14",1
"Other","2026-02-20","Johnson County School District 1",1
"Other","2026-02-20","Park County School District 1",2
"Other","2026-02-20","Sweetwater County School District 1",3
"Other","2026-02-20","Washakie County School District 1",2
"Other","2026-02-27","Big Horn School District 4",1
"Other","2026-02-27","Campbell County School District 1",2
"Other","2026-02-27","Fremont County School District 14",1
"Other","2026-02-27","Johnson County School District 1",1
"Other","2026-02-27","Park County School District 1",2
"Other","2026-02-27","Sweetwater County School District 1",3
"Other","2026-02-27","Sweetwater County School District 2",1
"Other","2026-02-27","Washakie County School District 1",2
"Other","2026-03-06","Big Horn School District 4",1
"Other","2026-03-06","Campbell County School District 1",1
"Other","2026-03-06","Fremont County School District 14",2
"Other","2026-03-06","Park County School District 1",2
"Other","2026-03-06","Platte County School District 1",1
"Other","2026-03-06","Sweetwater County School District 1",3
"Other","2026-03-06","Sweetwater County School District 2",1
"Other","2026-03-06","Washakie County School District 1",2
"Other","2026-03-06","Weston County School District 1",1
"Other","2026-03-13","Big Horn School District 4",1
"Other","2026-03-13","Campbell County School District 1",2
"Other","2026-03-13","Fremont County School District 14",2
"Other","2026-03-13","Fremont County School District 25",2
"Other","2026-03-13","Park County School District 1",2
"Other","2026-03-13","Platte County School District 1",1
"Other","2026-03-13","Sweetwater County School District 1",4
"Other","2026-03-13","Sweetwater County School District 2",1
"Other","2026-03-13","Uinta County School District 1",1
"Other","2026-03-13","Washakie County School District 1",2
"Other","2026-03-20","Albany County School District 1",1
"Other","2026-03-20","Big Horn School District 4",1
"Other","2026-03-20","Campbell County School District 1",2
"Other","2026-03-20","Fremont County School District 1",3
"Other","2026-03-20","Fremont County School District 14",2
"Other","2026-03-20","Fremont County School District 25",1
"Other","2026-03-20","Park County School District 1",2
"Other","2026-03-20","Platte County School District 1",1
"Other","2026-03-20","Sublette County School District 1",1
"Other","2026-03-20","Sweetwater County School District 1",4
"Other","2026-03-20","Uinta County School District 1",1
"Other","2026-03-20","Washakie County School District 1",1
"Other","2026-03-27","Albany County School District 1",1
"Other","2026-03-27","Big Horn School District 4",1
"Other","2026-03-27","Fremont County School District 1",3
"Other","2026-03-27","Fremont County School District 14",1
"Other","2026-03-27","Fremont County School District 25",1
"Other","2026-03-27","Platte County School District 1",1
"Other","2026-03-27","Sublette County School District 1",1
"Other","2026-03-27","Sweetwater County School District 1",4
"Other","2026-03-27","Teton County School District 1",1
"Other","2026-03-27","Uinta County School District 1",1
"Other","2026-03-27","Washakie County School District 1",1
"Other","2026-04-03","Albany County School District 1",1
"Other","2026-04-03","Big Horn School District 4",1
"Other","2026-04-03","Campbell County School District 1",2
"Other","2026-04-03","Fremont County School District 1",3
"Other","2026-04-03","Fremont County School District 14",1
"Other","2026-04-03","Fremont County School District 25",2
"Other","2026-04-03","Laramie County School District 1",1
"Other","2026-04-03","Natrona School District 1",1
"Other","2026-04-03","Park County School District 1",1
"Other","2026-04-03","Platte County School District 1",1
"Other","2026-04-03","Sublette County School District 1",1
"Other","2026-04-03","Sweetwater County School District 1",4
"Other","2026-04-03","Teton County School District 1",1
"Other","2026-04-03","Uinta County School District 1",1
"Other","2026-04-03","Washakie County School District 1",1
"Other","2026-04-10","Campbell County School District 1",2
"Other","2026-04-10","Fremont County School District 1",1
"Other","2026-04-10","Fremont County School District 25",1
"Other","2026-04-10","Laramie County School District 1",1
"Other","2026-04-10","Natrona School District 1",1
"Other","2026-04-10","Park County School District 1",1
"Other","2026-04-10","Platte County School District 1",1
"Other","2026-04-10","Sublette County School District 1",1
"Other","2026-04-10","Sweetwater County School District 1",4
"Other","2026-04-10","Teton County School District 1",1
"Other","2026-04-10","Washakie County School District 1",2
"Other","2026-04-17","Fremont County School District 1",1
"Other","2026-04-17","Fremont County School District 25",1
"Other","2026-04-17","Natrona School District 1",2
"Other","2026-04-17","Park County School District 6",3
"Other","2026-04-17","Platte County School District 1",1
"Other","2026-04-17","Sublette County School District 1",1
"Other","2026-04-17","Sublette County School District 9",1
"Other","2026-04-17","Sweetwater County School District 1",4
"Other","2026-04-17","Washakie County School District 1",1
"Other","2026-04-24","Campbell County School District 1",1
"Other","2026-04-24","Laramie County School District 1",1
"Other","2026-04-24","Natrona School District 1",2
"Other","2026-04-24","Park County School District 6",3
"Other","2026-04-24","Sublette County School District 1",1
"Other","2026-04-24","Sublette County School District 9",1
"Other","2026-04-24","Sweetwater County School District 1",4
"Other","2026-04-24","Washakie County School District 1",1
"Other","2026-05-01","Campbell County School District 1",1
"Other","2026-05-01","Johnson County School District 1",2
"Other","2026-05-01","Laramie County School District 1",2
"Other","2026-05-01","Natrona School District 1",1
"Other","2026-05-01","Park County School District 6",3
"Other","2026-05-01","Sheridan County School District 2",1
"Other","2026-05-01","Sweetwater County School District 1",3
"Other","2026-05-01","Uinta County School District 6",1
"Other","2026-05-01","Washakie County School District 1",1
"Other","2026-05-07","Campbell County School District 1",1
"Other","2026-05-07","Fremont County School District 1",1
"Other","2026-05-07","Johnson County School District 1",1
"Other","2026-05-07","Laramie County School District 1",1
"Other","2026-05-07","Park County School District 6",2
"Other","2026-05-07","Sheridan County School District 2",1
"Other","2026-05-07","Sweetwater County School District 1",4
"Other","2026-05-07","Uinta County School District 6",1
"Other","2026-05-07","Washakie County School District 1",1
"Other","2026-05-08","Campbell County School District 1",1
"Other","2026-05-08","Fremont County School District 1",1
"Other","2026-05-08","Johnson County School District 1",1
"Other","2026-05-08","Laramie County School District 1",1
"Other","2026-05-08","Park County School District 6",2
"Other","2026-05-08","Sheridan County School District 2",1
"Other","2026-05-08","Sweetwater County School District 1",4
"Other","2026-05-08","Uinta County School District 6",1
"Other","2026-05-08","Washakie County School District 1",1
"Other","2026-05-15","Fremont County School District 1",1
"Other","2026-05-15","Laramie County School District 1",3
"Other","2026-05-15","Natrona School District 1",1
"Other","2026-05-15","Sheridan County School District 2",1
"Other","2026-05-15","Sublette County School District 1",1
"Other","2026-05-15","Sweetwater County School District 1",5
"Other","2026-05-15","Teton County School District 1",1
"Other","2026-05-15","Uinta County School District 4",1
"Other","2026-05-15","Uinta County School District 6",1
"Other","2026-05-22","Laramie County School District 1",3
"Other","2026-05-22","Park County School District 6",1
"Other","2026-05-22","Sheridan County School District 2",1
"Other","2026-05-22","Sublette County School District 1",1
"Other","2026-05-22","Sublette County School District 9",1
"Other","2026-05-22","Sweetwater County School District 1",5
"Other","2026-05-22","Uinta County School District 4",1
"Other","2026-05-22","Uinta County School District 6",1
"Other","2026-05-29","Laramie County School District 1",3
"Other","2026-05-29","Park County School District 6",1
"Other","2026-05-29","Sheridan County School District 2",1
"Other","2026-05-29","Sublette County School District 1",1
"Other","2026-05-29","Sublette County School District 9",1
"Other","2026-05-29","Sweetwater County School District 1",5
"Other","2026-05-29","Uinta County School District 4",1
"Other","2026-05-29","Uinta County School District 6",1
"Other","2026-06-05","Campbell County School District 1",2
"Other","2026-06-05","Laramie County School District 1",2
"Other","2026-06-05","Park County School District 6",1
"Other","2026-06-05","Sublette County School District 1",1
"Other","2026-06-05","Sublette County School District 9",1
"Other","2026-06-05","Sweetwater County School District 1",4
"Other","2026-06-05","Uinta County School District 4",1
"Other","2026-06-12","Campbell County School District 1",2
"Other","2026-06-12","Laramie County School District 1",1
"Other","2026-06-12","Laramie County School District 2",1
"Other","2026-06-12","Sublette County School District 9",1
"Other","2026-06-12","Sweetwater County School District 1",4
"Other","2026-06-12","Uinta County School District 4",1
"Other","2026-06-12","Uinta County School District 6",1
"Other","2026-06-19","Campbell County School District 1",1
"Other","2026-06-19","Laramie County School District 1",2
"Other","2026-06-19","Laramie County School District 2",1
"Other","2026-06-19","Park County School District 6",1
"Other","2026-06-19","Sweetwater County School District 1",3
"Other","2026-06-19","Uinta County School District 4",1
"Other","2026-06-19","Uinta County School District 6",1
"Other","2026-06-26","Campbell County School District 1",2
"Other","2026-06-26","Laramie County School District 1",3
"Other","2026-06-26","Laramie County School District 2",1
"Other","2026-06-26","Park County School District 6",1
"Other","2026-06-26","Sweetwater County School District 1",3
"Other","2026-06-26","Uinta County School District 6",1
"Other","2026-07-03","Campbell County School District 1",2
"Other","2026-07-03","Laramie County School District 1",2
"Other","2026-07-03","Laramie County School District 2",1
"Other","2026-07-03","Park County School District 6",1
"Other","2026-07-03","Sweetwater County School District 1",2
"Other","2026-07-03","Uinta County School District 6",1
"Other","2026-07-10","Campbell County School District 1",2
"Other","2026-07-10","Laramie County School District 1",3
"Other","2026-07-10","Laramie County School District 2",1
"Other","2026-07-10","Park County School District 6",1
"Other","2026-07-10","Sweetwater County School District 1",2
"Other","2026-07-10","Uinta County School District 6",1
"Other","2026-07-17","Campbell County School District 1",2
"Other","2026-07-17","Laramie County School District 1",4
"Other","2026-07-17","Platte County School District 1",1
"Other","2026-07-17","Sweetwater County School District 1",1
"Other","2026-07-24","Campbell County School District 1",2
"Other","2026-07-24","Laramie County School District 1",2
"Other","2026-07-24","Platte County School District 1",1
"Other","2026-07-24","Sweetwater County School District 1",1
