"","Category","Archive_Date","Institution","sum"
"2854","Social Science",2025-10-24,"Laramie County Community College",1
"2855","Social Science",2025-10-24,"University of Wyoming",2
"2856","Social Science",2025-10-31,"Laramie County Community College",1
"2857","Social Science",2025-10-31,"University of Wyoming",2
"2858","Social Science",2025-11-07,"Laramie County Community College",1
"2859","Social Science",2025-11-07,"University of Wyoming",2
"2860","Social Science",2025-11-14,"Laramie County Community College",1
"2861","Social Science",2025-11-14,"University of Wyoming",2
"2862","Social Science",2025-11-21,"University of Wyoming",2
"2863","Social Science",2025-11-28,"University of Wyoming",1
"2864","Social Science",2025-12-05,"University of Wyoming",1
"2865","Social Science",2025-12-12,"University of Wyoming",1
"2866","Social Science",2025-12-19,"Northwest College",1
"2867","Social Science",2025-12-19,"Western Wyoming Community College",1
"2868","Social Science",2025-12-26,"Gillette College",1
"2869","Social Science",2025-12-26,"Northwest College",1
"2870","Social Science",2025-12-26,"Western Wyoming Community College",1
"2871","Social Science",2026-01-02,"Gillette College",1
"2872","Social Science",2026-01-02,"Northwest College",1
"2873","Social Science",2026-01-02,"Western Wyoming Community College",1
"2874","Social Science",2026-01-09,"Gillette College",1
"2875","Social Science",2026-01-09,"Laramie County Community College",1
"2876","Social Science",2026-01-09,"Northwest College",1
"2877","Social Science",2026-01-09,"Western Wyoming Community College",1
"2878","Social Science",2026-01-16,"Gillette College",1
"2879","Social Science",2026-01-16,"Laramie County Community College",1
"2880","Social Science",2026-01-16,"Western Wyoming Community College",1
"2881","Social Science",2026-01-23,"Gillette College",1
"2882","Social Science",2026-01-23,"Laramie County Community College",1
"2883","Social Science",2026-01-23,"Western Wyoming Community College",1
"2884","Social Science",2026-01-30,"Gillette College",1
"2885","Social Science",2026-01-30,"Laramie County Community College",1
"2886","Social Science",2026-01-30,"Western Wyoming Community College",1
"2887","Social Science",2026-02-06,"Gillette College",1
"2888","Social Science",2026-02-06,"Laramie County Community College",1
"2889","Social Science",2026-02-06,"Western Wyoming Community College",1
"2890","Social Science",2026-02-13,"Gillette College",1
"2891","Social Science",2026-02-13,"Laramie County Community College",1
"2892","Social Science",2026-02-13,"Western Wyoming Community College",1
"2893","Social Science",2026-02-20,"Gillette College",1
"2894","Social Science",2026-02-20,"Laramie County Community College",1
"2895","Social Science",2026-02-20,"Western Wyoming Community College",1
"2896","Social Science",2026-02-27,"Gillette College",1
"2897","Social Science",2026-02-27,"Laramie County Community College",1
"2898","Social Science",2026-02-27,"Western Wyoming Community College",1
"2899","The Arts",2024-08-09,"Northwest College",1
"2900","The Arts",2024-08-09,"Sheridan College",10
"2901","The Arts",2024-08-16,"Northwest College",1
"2902","The Arts",2024-08-16,"Sheridan College",10
"2903","The Arts",2024-08-23,"Sheridan College",10
"2904","The Arts",2024-08-30,"Sheridan College",10
"2905","The Arts",2024-09-06,"Sheridan College",11
"2906","The Arts",2024-09-13,"Sheridan College",12
"2907","The Arts",2024-09-13,"University of Wyoming",2
"2908","The Arts",2024-09-20,"Sheridan College",12
"2909","The Arts",2024-09-20,"University of Wyoming",2
"2910","The Arts",2024-09-27,"Sheridan College",14
"2911","The Arts",2024-09-27,"University of Wyoming",2
"2912","The Arts",2024-10-04,"Sheridan College",14
"2913","The Arts",2024-10-04,"University of Wyoming",2
"2914","The Arts",2024-10-11,"Sheridan College",14
"2915","The Arts",2024-10-11,"University of Wyoming",3
"2916","The Arts",2024-10-18,"Sheridan College",14
"2917","The Arts",2024-10-18,"University of Wyoming",4
"2918","The Arts",2024-10-25,"Sheridan College",15
"2919","The Arts",2024-10-25,"University of Wyoming",4
"2920","The Arts",2024-11-01,"Sheridan College",15
"2921","The Arts",2024-11-01,"University of Wyoming",4
"2922","The Arts",2024-11-08,"Sheridan College",15
"2923","The Arts",2024-11-08,"University of Wyoming",4
"2924","The Arts",2024-11-15,"Sheridan College",15
"2925","The Arts",2024-11-15,"University of Wyoming",4
"2926","The Arts",2024-11-22,"Sheridan College",15
"2927","The Arts",2024-11-22,"University of Wyoming",4
"2928","The Arts",2024-11-29,"Sheridan College",15
"2929","The Arts",2024-11-29,"University of Wyoming",4
"2930","The Arts",2024-12-06,"Sheridan College",15
"2931","The Arts",2024-12-06,"University of Wyoming",4
"2932","The Arts",2024-12-13,"Northwest College",1
"2933","The Arts",2024-12-13,"Sheridan College",15
"2934","The Arts",2024-12-13,"University of Wyoming",5
"2935","The Arts",2024-12-20,"Northwest College",1
"2936","The Arts",2024-12-20,"Sheridan College",16
"2937","The Arts",2024-12-20,"University of Wyoming",5
"2938","The Arts",2024-12-27,"Northwest College",1
"2939","The Arts",2024-12-27,"Sheridan College",16
"2940","The Arts",2024-12-27,"University of Wyoming",5
"2941","The Arts",2025-01-03,"Northwest College",1
"2942","The Arts",2025-01-03,"Sheridan College",16
"2943","The Arts",2025-01-03,"University of Wyoming",4
"2944","The Arts",2025-01-10,"Casper College",1
"2945","The Arts",2025-01-10,"Northwest College",1
"2946","The Arts",2025-01-10,"Sheridan College",16
"2947","The Arts",2025-01-10,"University of Wyoming",3
"2948","The Arts",2025-01-17,"Casper College",1
"2949","The Arts",2025-01-17,"Northwest College",1
"2950","The Arts",2025-01-17,"Sheridan College",16
"2951","The Arts",2025-01-17,"University of Wyoming",3
"2952","The Arts",2025-01-24,"Casper College",1
"2953","The Arts",2025-01-24,"Northwest College",1
"2954","The Arts",2025-01-24,"Sheridan College",16
"2955","The Arts",2025-01-24,"University of Wyoming",3
"2956","The Arts",2025-01-31,"Casper College",1
"2957","The Arts",2025-01-31,"Northwest College",1
"2958","The Arts",2025-01-31,"Sheridan College",16
"2959","The Arts",2025-01-31,"University of Wyoming",3
"2960","The Arts",2025-02-07,"Casper College",1
"2961","The Arts",2025-02-07,"Northwest College",1
"2962","The Arts",2025-02-07,"Sheridan College",16
"2963","The Arts",2025-02-07,"University of Wyoming",3
"2964","The Arts",2025-02-14,"Casper College",1
"2965","The Arts",2025-02-14,"Northwest College",1
"2966","The Arts",2025-02-14,"Sheridan College",16
"2967","The Arts",2025-02-14,"University of Wyoming",3
"2968","The Arts",2025-02-21,"Northwest College",1
"2969","The Arts",2025-02-21,"Sheridan College",16
"2970","The Arts",2025-02-21,"University of Wyoming",3
"2971","The Arts",2025-02-28,"Northwest College",1
"2972","The Arts",2025-02-28,"Sheridan College",16
"2973","The Arts",2025-02-28,"University of Wyoming",3
"2974","The Arts",2025-03-07,"Northwest College",1
"2975","The Arts",2025-03-07,"Sheridan College",16
"2976","The Arts",2025-03-07,"University of Wyoming",2
"2977","The Arts",2025-03-14,"Northwest College",1
"2978","The Arts",2025-03-14,"Sheridan College",16
"2979","The Arts",2025-03-14,"University of Wyoming",2
"2980","The Arts",2025-03-21,"Northwest College",1
"2981","The Arts",2025-03-21,"Sheridan College",16
"2982","The Arts",2025-03-21,"University of Wyoming",2
"2983","The Arts",2025-03-28,"Northwest College",1
"2984","The Arts",2025-03-28,"Sheridan College",16
"2985","The Arts",2025-03-28,"University of Wyoming",2
"2986","The Arts",2025-04-04,"Northwest College",1
"2987","The Arts",2025-04-04,"Sheridan College",16
"2988","The Arts",2025-04-04,"University of Wyoming",2
"2989","The Arts",2025-04-11,"Laramie County Community College",1
"2990","The Arts",2025-04-11,"Northwest College",1
"2991","The Arts",2025-04-11,"Sheridan College",16
"2992","The Arts",2025-04-11,"University of Wyoming",2
"2993","The Arts",2025-04-18,"Laramie County Community College",1
"2994","The Arts",2025-04-18,"Northwest College",1
"2995","The Arts",2025-04-18,"Sheridan College",16
"2996","The Arts",2025-04-18,"University of Wyoming",2
"2997","The Arts",2025-04-25,"Laramie County Community College",1
"2998","The Arts",2025-04-25,"Northwest College",1
"2999","The Arts",2025-04-25,"Sheridan College",16
"3000","The Arts",2025-04-25,"University of Wyoming",1
"3001","The Arts",2025-05-02,"Northwest College",1
"3002","The Arts",2025-05-02,"Sheridan College",16
"3003","The Arts",2025-05-02,"University of Wyoming",1
"3004","The Arts",2025-05-09,"Northwest College",1
"3005","The Arts",2025-05-09,"Sheridan College",16
"3006","The Arts",2025-05-16,"Northwest College",1
"3007","The Arts",2025-05-16,"Sheridan College",16
"3008","The Arts",2025-05-23,"Laramie County Community College",1
"3009","The Arts",2025-05-23,"Northwest College",1
"3010","The Arts",2025-05-23,"Sheridan College",16
"3011","The Arts",2025-05-30,"Laramie County Community College",1
"3012","The Arts",2025-05-30,"Northwest College",1
"3013","The Arts",2025-05-30,"Sheridan College",17
"3014","The Arts",2025-05-30,"University of Wyoming",1
"3015","The Arts",2025-06-06,"Laramie County Community College",1
"3016","The Arts",2025-06-06,"Northwest College",1
"3017","The Arts",2025-06-06,"Sheridan College",17
"3018","The Arts",2025-06-06,"University of Wyoming",1
"3019","The Arts",2025-06-13,"Laramie County Community College",1
"3020","The Arts",2025-06-13,"Sheridan College",17
"3021","The Arts",2025-06-13,"University of Wyoming",1
"3022","The Arts",2025-06-20,"Laramie County Community College",1
"3023","The Arts",2025-06-20,"Sheridan College",17
"3024","The Arts",2025-06-20,"University of Wyoming",2
"3025","The Arts",2025-06-27,"Laramie County Community College",1
"3026","The Arts",2025-06-27,"Sheridan College",17
"3027","The Arts",2025-06-27,"University of Wyoming",2
"3028","The Arts",2025-07-04,"Laramie County Community College",1
"3029","The Arts",2025-07-04,"Sheridan College",17
"3030","The Arts",2025-07-04,"University of Wyoming",2
"3031","The Arts",2025-07-11,"Laramie County Community College",1
"3032","The Arts",2025-07-11,"Sheridan College",17
"3033","The Arts",2025-07-11,"University of Wyoming",2
"3034","The Arts",2025-07-18,"Laramie County Community College",1
"3035","The Arts",2025-07-18,"Sheridan College",17
"3036","The Arts",2025-07-18,"University of Wyoming",2
"3037","The Arts",2025-07-25,"Laramie County Community College",1
"3038","The Arts",2025-07-25,"Sheridan College",17
"3039","The Arts",2025-07-25,"University of Wyoming",2
"3040","The Arts",2025-08-01,"Laramie County Community College",1
"3041","The Arts",2025-08-01,"Sheridan College",17
"3042","The Arts",2025-08-01,"University of Wyoming",2
"3043","The Arts",2025-08-08,"Casper College",1
"3044","The Arts",2025-08-08,"Laramie County Community College",1
"3045","The Arts",2025-08-08,"Sheridan College",17
"3046","The Arts",2025-08-08,"University of Wyoming",2
"3047","The Arts",2025-08-15,"Laramie County Community College",1
"3048","The Arts",2025-08-15,"Sheridan College",17
"3049","The Arts",2025-08-15,"University of Wyoming",2
"3050","The Arts",2025-08-22,"Laramie County Community College",1
"3051","The Arts",2025-08-22,"Sheridan College",17
"3052","The Arts",2025-08-22,"University of Wyoming",2
"3053","The Arts",2025-08-29,"Casper College",1
"3054","The Arts",2025-08-29,"Laramie County Community College",1
"3055","The Arts",2025-08-29,"Sheridan College",17
"3056","The Arts",2025-08-29,"University of Wyoming",2
"3057","The Arts",2025-09-05,"Gillette College",1
"3058","The Arts",2025-09-05,"Laramie County Community College",1
"3059","The Arts",2025-09-05,"Sheridan College",17
"3060","The Arts",2025-09-05,"University of Wyoming",2
"3061","The Arts",2025-09-12,"Gillette College",1
"3062","The Arts",2025-09-12,"Laramie County Community College",1
"3063","The Arts",2025-09-12,"Sheridan College",17
"3064","The Arts",2025-09-12,"University of Wyoming",2
"3065","The Arts",2025-09-19,"Gillette College",1
"3066","The Arts",2025-09-19,"Laramie County Community College",1
"3067","The Arts",2025-09-19,"Sheridan College",17
"3068","The Arts",2025-09-19,"University of Wyoming",2
"3069","The Arts",2025-09-19,"Western Wyoming Community College",1
"3070","The Arts",2025-09-26,"Gillette College",1
"3071","The Arts",2025-09-26,"Laramie County Community College",1
"3072","The Arts",2025-09-26,"Sheridan College",17
"3073","The Arts",2025-09-26,"University of Wyoming",2
"3074","The Arts",2025-09-26,"Western Wyoming Community College",1
"3075","The Arts",2025-10-03,"Casper College",1
"3076","The Arts",2025-10-03,"Gillette College",1
"3077","The Arts",2025-10-03,"Laramie County Community College",1
"3078","The Arts",2025-10-03,"Sheridan College",17
"3079","The Arts",2025-10-03,"University of Wyoming",3
"3080","The Arts",2025-10-03,"Western Wyoming Community College",1
"3081","The Arts",2025-10-10,"Casper College",1
"3082","The Arts",2025-10-10,"Gillette College",1
"3083","The Arts",2025-10-10,"Laramie County Community College",1
"3084","The Arts",2025-10-10,"Sheridan College",17
"3085","The Arts",2025-10-10,"University of Wyoming",3
"3086","The Arts",2025-10-10,"Western Wyoming Community College",1
"3087","The Arts",2025-10-17,"Gillette College",1
"3088","The Arts",2025-10-17,"Laramie County Community College",1
"3089","The Arts",2025-10-17,"Sheridan College",17
"3090","The Arts",2025-10-17,"University of Wyoming",3
"3091","The Arts",2025-10-17,"Western Wyoming Community College",1
"3092","The Arts",2025-10-24,"Gillette College",1
"3093","The Arts",2025-10-24,"Laramie County Community College",1
"3094","The Arts",2025-10-24,"Sheridan College",17
"3095","The Arts",2025-10-24,"University of Wyoming",3
"3096","The Arts",2025-10-24,"Western Wyoming Community College",1
"3097","The Arts",2025-10-31,"Casper College",1
"3098","The Arts",2025-10-31,"Gillette College",1
"3099","The Arts",2025-10-31,"Laramie County Community College",1
"3100","The Arts",2025-10-31,"Sheridan College",17
"3101","The Arts",2025-10-31,"University of Wyoming",3
"3102","The Arts",2025-10-31,"Western Wyoming Community College",1
"3103","The Arts",2025-11-07,"Gillette College",1
"3104","The Arts",2025-11-07,"Laramie County Community College",1
"3105","The Arts",2025-11-07,"Sheridan College",17
"3106","The Arts",2025-11-07,"University of Wyoming",3
"3107","The Arts",2025-11-07,"Western Wyoming Community College",1
"3108","The Arts",2025-11-14,"Gillette College",1
"3109","The Arts",2025-11-14,"Laramie County Community College",1
"3110","The Arts",2025-11-14,"Sheridan College",17
"3111","The Arts",2025-11-14,"University of Wyoming",3
"3112","The Arts",2025-11-14,"Western Wyoming Community College",1
"3113","The Arts",2025-11-21,"Gillette College",1
"3114","The Arts",2025-11-21,"Laramie County Community College",1
"3115","The Arts",2025-11-21,"Sheridan College",17
"3116","The Arts",2025-11-21,"University of Wyoming",2
"3117","The Arts",2025-11-21,"Western Wyoming Community College",1
"3118","The Arts",2025-11-28,"Gillette College",1
"3119","The Arts",2025-11-28,"Laramie County Community College",1
"3120","The Arts",2025-11-28,"Sheridan College",17
"3121","The Arts",2025-11-28,"University of Wyoming",2
"3122","The Arts",2025-11-28,"Western Wyoming Community College",1
"3123","The Arts",2025-12-05,"Gillette College",1
"3124","The Arts",2025-12-05,"Laramie County Community College",1
"3125","The Arts",2025-12-05,"Sheridan College",17
"3126","The Arts",2025-12-05,"University of Wyoming",2
"3127","The Arts",2025-12-05,"Western Wyoming Community College",1
"3128","The Arts",2025-12-12,"Laramie County Community College",1
"3129","The Arts",2025-12-12,"Sheridan College",17
"3130","The Arts",2025-12-12,"University of Wyoming",2
"3131","The Arts",2025-12-12,"Western Wyoming Community College",1
"3132","The Arts",2025-12-19,"Laramie County Community College",1
"3133","The Arts",2025-12-19,"Northwest College",2
"3134","The Arts",2025-12-19,"Sheridan College",17
"3135","The Arts",2025-12-19,"University of Wyoming",2
"3136","The Arts",2025-12-19,"Western Wyoming Community College",1
"3137","The Arts",2025-12-26,"Laramie County Community College",1
"3138","The Arts",2025-12-26,"Northwest College",2
"3139","The Arts",2025-12-26,"Sheridan College",17
"3140","The Arts",2025-12-26,"University of Wyoming",2
"3141","The Arts",2025-12-26,"Western Wyoming Community College",1
"3142","The Arts",2026-01-02,"Laramie County Community College",1
"3143","The Arts",2026-01-02,"Northwest College",2
"3144","The Arts",2026-01-02,"Sheridan College",17
"3145","The Arts",2026-01-02,"University of Wyoming",2
"3146","The Arts",2026-01-02,"Western Wyoming Community College",1
"3147","The Arts",2026-01-09,"Laramie County Community College",1
"3148","The Arts",2026-01-09,"Northwest College",2
"3149","The Arts",2026-01-09,"Sheridan College",17
"3150","The Arts",2026-01-09,"University of Wyoming",2
"3151","The Arts",2026-01-09,"Western Wyoming Community College",1
"3152","The Arts",2026-01-16,"Laramie County Community College",1
"3153","The Arts",2026-01-16,"Sheridan College",17
"3154","The Arts",2026-01-16,"University of Wyoming",2
"3155","The Arts",2026-01-16,"Western Wyoming Community College",1
"3156","The Arts",2026-01-23,"Laramie County Community College",1
"3157","The Arts",2026-01-23,"Sheridan College",17
"3158","The Arts",2026-01-23,"University of Wyoming",2
"3159","The Arts",2026-01-23,"Western Wyoming Community College",1
"3160","The Arts",2026-01-30,"Casper College",1
"3161","The Arts",2026-01-30,"Laramie County Community College",1
"3162","The Arts",2026-01-30,"Sheridan College",17
"3163","The Arts",2026-01-30,"University of Wyoming",2
"3164","The Arts",2026-01-30,"Western Wyoming Community College",1
"3165","The Arts",2026-02-06,"Casper College",1
"3166","The Arts",2026-02-06,"Laramie County Community College",1
"3167","The Arts",2026-02-06,"Sheridan College",17
"3168","The Arts",2026-02-06,"University of Wyoming",2
"3169","The Arts",2026-02-06,"Western Wyoming Community College",2
"3170","The Arts",2026-02-13,"Casper College",1
"3171","The Arts",2026-02-13,"Laramie County Community College",1
"3172","The Arts",2026-02-13,"Sheridan College",17
"3173","The Arts",2026-02-13,"University of Wyoming",1
"3174","The Arts",2026-02-13,"Western Wyoming Community College",2
"3175","The Arts",2026-02-20,"Casper College",1
"3176","The Arts",2026-02-20,"Laramie County Community College",1
"3177","The Arts",2026-02-20,"Sheridan College",17
"3178","The Arts",2026-02-20,"University of Wyoming",1
"3179","The Arts",2026-02-20,"Western Wyoming Community College",2
"3180","The Arts",2026-02-27,"Laramie County Community College",1
"3181","The Arts",2026-02-27,"Sheridan College",17
"3182","The Arts",2026-02-27,"University of Wyoming",1
"3183","The Arts",2026-02-27,"Western Wyoming Community College",2
"3184","The Arts",2026-08-03,"Sheridan College",17
"3185","Uncategorized",2024-08-09,"Central Wyoming College",1
"3186","Uncategorized",2024-08-09,"Laramie County Community College",2
"3187","Uncategorized",2024-08-09,"University of Wyoming",5
"3188","Uncategorized",2024-08-09,"Western Wyoming Community College",1
"3189","Uncategorized",2024-08-16,"Laramie County Community College",1
"3190","Uncategorized",2024-08-16,"University of Wyoming",5
"3191","Uncategorized",2024-08-16,"Western Wyoming Community College",1
"3192","Uncategorized",2024-08-23,"Casper College",1
"3193","Uncategorized",2024-08-23,"Central Wyoming College",1
"3194","Uncategorized",2024-08-23,"Laramie County Community College",1
"3195","Uncategorized",2024-08-23,"University of Wyoming",5
"3196","Uncategorized",2024-08-23,"Western Wyoming Community College",1
"3197","Uncategorized",2024-08-30,"Casper College",1
"3198","Uncategorized",2024-08-30,"Laramie County Community College",1
"3199","Uncategorized",2024-08-30,"University of Wyoming",5
"3200","Uncategorized",2024-08-30,"Western Wyoming Community College",1
"3201","Uncategorized",2024-09-06,"Casper College",1
"3202","Uncategorized",2024-09-06,"Central Wyoming College",1
"3203","Uncategorized",2024-09-06,"Laramie County Community College",1
"3204","Uncategorized",2024-09-06,"University of Wyoming",6
"3205","Uncategorized",2024-09-06,"Western Wyoming Community College",1
"3206","Uncategorized",2024-09-13,"Casper College",1
"3207","Uncategorized",2024-09-13,"Central Wyoming College",1
"3208","Uncategorized",2024-09-13,"Laramie County Community College",1
"3209","Uncategorized",2024-09-13,"University of Wyoming",5
"3210","Uncategorized",2024-09-13,"Western Wyoming Community College",1
"3211","Uncategorized",2024-09-20,"Casper College",1
"3212","Uncategorized",2024-09-20,"Central Wyoming College",1
"3213","Uncategorized",2024-09-20,"Laramie County Community College",1
"3214","Uncategorized",2024-09-20,"Sheridan College",1
"3215","Uncategorized",2024-09-20,"University of Wyoming",5
"3216","Uncategorized",2024-09-20,"Western Wyoming Community College",1
"3217","Uncategorized",2024-09-27,"Casper College",1
"3218","Uncategorized",2024-09-27,"Central Wyoming College",1
"3219","Uncategorized",2024-09-27,"Laramie County Community College",1
"3220","Uncategorized",2024-09-27,"Sheridan College",1
"3221","Uncategorized",2024-09-27,"University of Wyoming",7
"3222","Uncategorized",2024-09-27,"Western Wyoming Community College",1
"3223","Uncategorized",2024-10-04,"Casper College",1
"3224","Uncategorized",2024-10-04,"Central Wyoming College",1
"3225","Uncategorized",2024-10-04,"Laramie County Community College",1
"3226","Uncategorized",2024-10-04,"Sheridan College",1
"3227","Uncategorized",2024-10-04,"University of Wyoming",7
"3228","Uncategorized",2024-10-04,"Western Wyoming Community College",1
"3229","Uncategorized",2024-10-11,"Casper College",1
"3230","Uncategorized",2024-10-11,"Central Wyoming College",1
"3231","Uncategorized",2024-10-11,"Laramie County Community College",1
"3232","Uncategorized",2024-10-11,"Sheridan College",1
"3233","Uncategorized",2024-10-11,"University of Wyoming",6
"3234","Uncategorized",2024-10-11,"Western Wyoming Community College",1
"3235","Uncategorized",2024-10-18,"Casper College",1
"3236","Uncategorized",2024-10-18,"Laramie County Community College",1
"3237","Uncategorized",2024-10-18,"Sheridan College",1
"3238","Uncategorized",2024-10-18,"University of Wyoming",7
"3239","Uncategorized",2024-10-18,"Western Wyoming Community College",1
"3240","Uncategorized",2024-10-25,"Casper College",1
"3241","Uncategorized",2024-10-25,"Laramie County Community College",1
"3242","Uncategorized",2024-10-25,"Sheridan College",1
"3243","Uncategorized",2024-10-25,"University of Wyoming",9
"3244","Uncategorized",2024-10-25,"Western Wyoming Community College",1
"3245","Uncategorized",2024-11-01,"Casper College",1
"3246","Uncategorized",2024-11-01,"Central Wyoming College",1
"3247","Uncategorized",2024-11-01,"Laramie County Community College",1
"3248","Uncategorized",2024-11-01,"Sheridan College",1
"3249","Uncategorized",2024-11-01,"University of Wyoming",11
"3250","Uncategorized",2024-11-01,"Western Wyoming Community College",1
"3251","Uncategorized",2024-11-08,"Casper College",1
"3252","Uncategorized",2024-11-08,"Central Wyoming College",1
"3253","Uncategorized",2024-11-08,"Laramie County Community College",1
"3254","Uncategorized",2024-11-08,"Sheridan College",1
"3255","Uncategorized",2024-11-08,"University of Wyoming",11
"3256","Uncategorized",2024-11-08,"Western Wyoming Community College",1
"3257","Uncategorized",2024-11-15,"Central Wyoming College",1
"3258","Uncategorized",2024-11-15,"Laramie County Community College",1
"3259","Uncategorized",2024-11-15,"Sheridan College",1
"3260","Uncategorized",2024-11-15,"University of Wyoming",11
"3261","Uncategorized",2024-11-15,"Western Wyoming Community College",1
"3262","Uncategorized",2024-11-22,"Central Wyoming College",1
"3263","Uncategorized",2024-11-22,"Laramie County Community College",1
"3264","Uncategorized",2024-11-22,"Sheridan College",1
"3265","Uncategorized",2024-11-22,"University of Wyoming",11
"3266","Uncategorized",2024-11-22,"Western Wyoming Community College",1
"3267","Uncategorized",2024-11-29,"Central Wyoming College",1
"3268","Uncategorized",2024-11-29,"Laramie County Community College",1
"3269","Uncategorized",2024-11-29,"Sheridan College",1
"3270","Uncategorized",2024-11-29,"University of Wyoming",11
"3271","Uncategorized",2024-11-29,"Western Wyoming Community College",1
"3272","Uncategorized",2024-12-06,"Central Wyoming College",1
"3273","Uncategorized",2024-12-06,"Laramie County Community College",1
"3274","Uncategorized",2024-12-06,"Sheridan College",1
"3275","Uncategorized",2024-12-06,"University of Wyoming",10
"3276","Uncategorized",2024-12-06,"Western Wyoming Community College",1
"3277","Uncategorized",2024-12-13,"Central Wyoming College",1
"3278","Uncategorized",2024-12-13,"Gillette College",1
"3279","Uncategorized",2024-12-13,"Laramie County Community College",1
"3280","Uncategorized",2024-12-13,"Sheridan College",1
"3281","Uncategorized",2024-12-13,"University of Wyoming",8
"3282","Uncategorized",2024-12-13,"Western Wyoming Community College",1
"3283","Uncategorized",2024-12-20,"Central Wyoming College",1
"3284","Uncategorized",2024-12-20,"Gillette College",1
"3285","Uncategorized",2024-12-20,"Laramie County Community College",1
"3286","Uncategorized",2024-12-20,"Sheridan College",1
"3287","Uncategorized",2024-12-20,"University of Wyoming",11
"3288","Uncategorized",2024-12-20,"Western Wyoming Community College",1
"3289","Uncategorized",2024-12-27,"Central Wyoming College",1
"3290","Uncategorized",2024-12-27,"Gillette College",1
"3291","Uncategorized",2024-12-27,"Laramie County Community College",1
"3292","Uncategorized",2024-12-27,"Sheridan College",1
"3293","Uncategorized",2024-12-27,"University of Wyoming",11
"3294","Uncategorized",2024-12-27,"Western Wyoming Community College",1
"3295","Uncategorized",2025-01-03,"Central Wyoming College",1
"3296","Uncategorized",2025-01-03,"Gillette College",1
"3297","Uncategorized",2025-01-03,"Laramie County Community College",1
"3298","Uncategorized",2025-01-03,"Sheridan College",1
"3299","Uncategorized",2025-01-03,"University of Wyoming",10
"3300","Uncategorized",2025-01-03,"Western Wyoming Community College",1
"3301","Uncategorized",2025-01-10,"Central Wyoming College",1
"3302","Uncategorized",2025-01-10,"Gillette College",1
"3303","Uncategorized",2025-01-10,"Laramie County Community College",1
"3304","Uncategorized",2025-01-10,"Sheridan College",1
"3305","Uncategorized",2025-01-10,"University of Wyoming",12
"3306","Uncategorized",2025-01-10,"Western Wyoming Community College",1
"3307","Uncategorized",2025-01-17,"Central Wyoming College",2
"3308","Uncategorized",2025-01-17,"Gillette College",1
"3309","Uncategorized",2025-01-17,"Laramie County Community College",1
"3310","Uncategorized",2025-01-17,"Sheridan College",1
"3311","Uncategorized",2025-01-17,"University of Wyoming",13
"3312","Uncategorized",2025-01-17,"Western Wyoming Community College",1
"3313","Uncategorized",2025-01-24,"Casper College",1
"3314","Uncategorized",2025-01-24,"Central Wyoming College",2
"3315","Uncategorized",2025-01-24,"Gillette College",1
"3316","Uncategorized",2025-01-24,"Laramie County Community College",1
"3317","Uncategorized",2025-01-24,"Sheridan College",1
"3318","Uncategorized",2025-01-24,"University of Wyoming",11
"3319","Uncategorized",2025-01-24,"Western Wyoming Community College",1
"3320","Uncategorized",2025-01-31,"Casper College",1
"3321","Uncategorized",2025-01-31,"Central Wyoming College",2
"3322","Uncategorized",2025-01-31,"Gillette College",1
"3323","Uncategorized",2025-01-31,"Laramie County Community College",1
"3324","Uncategorized",2025-01-31,"Sheridan College",1
"3325","Uncategorized",2025-01-31,"University of Wyoming",9
"3326","Uncategorized",2025-01-31,"Western Wyoming Community College",1
"3327","Uncategorized",2025-02-07,"Casper College",1
"3328","Uncategorized",2025-02-07,"Central Wyoming College",2
"3329","Uncategorized",2025-02-07,"Gillette College",1
"3330","Uncategorized",2025-02-07,"Laramie County Community College",1
"3331","Uncategorized",2025-02-07,"Sheridan College",1
"3332","Uncategorized",2025-02-07,"University of Wyoming",9
"3333","Uncategorized",2025-02-07,"Western Wyoming Community College",1
"3334","Uncategorized",2025-02-14,"Casper College",2
"3335","Uncategorized",2025-02-14,"Central Wyoming College",2
"3336","Uncategorized",2025-02-14,"Gillette College",1
"3337","Uncategorized",2025-02-14,"Laramie County Community College",1
"3338","Uncategorized",2025-02-14,"Sheridan College",1
"3339","Uncategorized",2025-02-14,"University of Wyoming",9
"3340","Uncategorized",2025-02-14,"Western Wyoming Community College",1
"3341","Uncategorized",2025-02-21,"Casper College",2
"3342","Uncategorized",2025-02-21,"Central Wyoming College",1
"3343","Uncategorized",2025-02-21,"Gillette College",1
"3344","Uncategorized",2025-02-21,"Laramie County Community College",1
"3345","Uncategorized",2025-02-21,"Sheridan College",1
"3346","Uncategorized",2025-02-21,"University of Wyoming",8
"3347","Uncategorized",2025-02-21,"Western Wyoming Community College",1
"3348","Uncategorized",2025-02-28,"Casper College",2
"3349","Uncategorized",2025-02-28,"Central Wyoming College",1
"3350","Uncategorized",2025-02-28,"Gillette College",1
"3351","Uncategorized",2025-02-28,"Laramie County Community College",1
"3352","Uncategorized",2025-02-28,"Sheridan College",1
"3353","Uncategorized",2025-02-28,"University of Wyoming",9
"3354","Uncategorized",2025-02-28,"Western Wyoming Community College",1
"3355","Uncategorized",2025-03-07,"Casper College",1
"3356","Uncategorized",2025-03-07,"Central Wyoming College",1
"3357","Uncategorized",2025-03-07,"Gillette College",1
"3358","Uncategorized",2025-03-07,"Sheridan College",1
"3359","Uncategorized",2025-03-07,"University of Wyoming",7
