"","title","date_posted","position","location","url","District","Archive_Date"
"148","No jobs",NA,NA,NA,"https://www.applitrack.com/fcsd38/onlineapp/default.aspx?all=1","Fremont County School District 38",2026-04-17
"149","High School Assistant Volleyball Coach",2025-03-24,"Athletics/Activities","Wind River High School","https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1","Fremont County School District 6",2026-04-17
"150","HS Boys Boasketball Coach HEAD",2026-03-11,"Athletics/Activities","Wind River Middle/High School","https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1","Fremont County School District 6",2026-04-17
"151","HS Volleyball Coach ASSISTANT",2026-03-11,"Athletics/Activities","Wind River Middle/High School","https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1","Fremont County School District 6",2026-04-17
"152","Assistant HS Girls Basketball Coach",2026-03-26,"Athletics/Activities","Wind River High School","https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1","Fremont County School District 6",2026-04-17
"153","Substitute Teacher",2024-08-20,"Substitute/","Wind River Schools","https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1","Fremont County School District 6",2026-04-17
"154","Substitute Para/Custodian/Food Service",2024-11-14,"Substitute/","Wind River Schools","https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1","Fremont County School District 6",2026-04-17
"155","Cook",2026-04-15,"Volunteers/","Wind River Schools","https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1","Fremont County School District 6",2026-04-17
"156","Curriculum and Assessment Director",2026-03-12,"Administration","District Wide","https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1","Fremont County School District 14",2026-04-17
"157","Elementary Teacher",2026-03-25,"Elementary School Teaching","Wyoming Indian Elementary School","https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1","Fremont County School District 14",2026-04-17
"158","Arapaho Language Teacher",2026-04-09,"Elementary School Teaching","Wyoming Indian Elementary School","https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1","Fremont County School District 14",2026-04-17
"159","Secondary Art Teacher",2026-04-09,"High School Teaching/","Wyoming Indian High School","https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1","Fremont County School District 14",2026-04-17
"160","High School Mathematics Teacher",2026-02-20,"High School Teaching/","Wyoming Indian High School","https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1","Fremont County School District 14",2026-04-17
"161","Middle School ELA Teacher",2026-03-25,"Middle School Teaching/","Wyoming Indian Middle School","https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1","Fremont County School District 14",2026-04-17
"162","Middle School Mathematics",2026-04-14,"Middle School Teaching/","Wyoming Indian Middle School","https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1","Fremont County School District 14",2026-04-17
"163","Substitute School Nurse",2020-07-23,"Student Health Services/","District Wide","https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1","Fremont County School District 14",2026-04-17
"164","Substitute Teacher - Classroom",2018-10-09,"Substitute Certified/","District Wide","https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1","Fremont County School District 14",2026-04-17
"165","Substitute School Secretary",2026-02-06,"Substitute Non Certified","District Wide","https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1","Fremont County School District 14",2026-04-17
"166","Substitute Cook",2018-10-10,"Substitute Non Certified/","District Wide","https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1","Fremont County School District 14",2026-04-17
"167","Substitute Custodian",2019-09-09,"Substitute Non Certified/","District Wide","https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1","Fremont County School District 14",2026-04-17
"168","High School Special Education Teacher",2026-02-12,"Support Staff/","Wyoming Indian High School","https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1","Fremont County School District 14",2026-04-17
"169","Language and Culture Paraprofessional",2026-04-11,"Support Staff/","District Wide","https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1","Fremont County School District 14",2026-04-17
"170","Technology Director",2026-03-12,"Technology/","District Wide","https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1","Fremont County School District 14",2026-04-17
"171","Bus Driver",2023-09-18,"Transportation/","District Wide","https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1","Fremont County School District 14",2026-04-17
"172","Substitute Bus Driver",2021-07-09,"Transportation/","District Wide","https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1","Fremont County School District 14",2026-04-17
"173","No jobs",NA,NA,NA,"https://www.applitrack.com/rangers1/onlineapp/default.aspx?all=1","Lincoln County School District 1",2026-04-17
"174","Occupational Therapist",2026-03-26,"Student Support Services/","Special Services Cottage","https://www.applitrack.com/park1/onlineapp/default.aspx?all=1","Park County School District 1",2026-04-17
"175","Substitute School Nurse",2025-09-18,"Student Support Services/","District-Wide K-12","https://www.applitrack.com/park1/onlineapp/default.aspx?all=1","Park County School District 1",2026-04-17
"176","Substitute Teacher",2024-07-03,"Substitute/","District-Wide K-12","https://www.applitrack.com/park1/onlineapp/default.aspx?all=1","Park County School District 1",2026-04-17
"177","Substitute Custodian",2024-07-03,"Substitute Support Services/","District-Wide K-12","https://www.applitrack.com/park1/onlineapp/default.aspx?all=1","Park County School District 1",2026-04-17
"178","Substitute Para-Educator",2024-07-03,"Substitute Support Services/","District-Wide K-12","https://www.applitrack.com/park1/onlineapp/default.aspx?all=1","Park County School District 1",2026-04-17
"179","Substitute Bus Driver",2021-09-27,"Transportation/","Transportation Department","https://www.applitrack.com/park1/onlineapp/default.aspx?all=1","Park County School District 1",2026-04-17
"180","Head Girls Volleyball Coach",2026-02-13,"Athletics/Activities/","Cody High School","https://www.applitrack.com/park6/onlineapp/default.aspx?all=1","Park County School District 6",2026-04-17
"181","Head Wrestling Coach",2026-03-18,"Athletics/Activities/","Cody High School","https://www.applitrack.com/park6/onlineapp/default.aspx?all=1","Park County School District 6",2026-04-17
"182","Kinderboost/Kindergarten Teacher (Part Time)",2026-03-27,"Elementary School Teaching","District Office","https://www.applitrack.com/park6/onlineapp/default.aspx?all=1","Park County School District 6",2026-04-17
"183","Elementary Rural School Electives Teacher",2026-04-10,"Elementary School Teaching","Wapiti Elementary School","https://www.applitrack.com/park6/onlineapp/default.aspx?all=1","Park County School District 6",2026-04-17
"184","Fine Arts/Theater Teacher",2026-04-10,"High School Teaching/","Cody High School","https://www.applitrack.com/park6/onlineapp/default.aspx?all=1","Park County School District 6",2026-04-17
"185","Secondary Literacy Teacher",2026-04-10,"Instructional Facilitators/","Cody High School","https://www.applitrack.com/park6/onlineapp/default.aspx?all=1","Park County School District 6",2026-04-17
"186","Secondary Literacy Teacher",2026-04-10,"Instructional Facilitators/","Cody Middle School","https://www.applitrack.com/park6/onlineapp/default.aspx?all=1","Park County School District 6",2026-04-17
"187","Custodian",2026-04-10,"Maintenance/Custodial/","Cody High School","https://www.applitrack.com/park6/onlineapp/default.aspx?all=1","Park County School District 6",2026-04-17
"188","Custodian",2026-04-10,"Maintenance/Custodial/","Livingston Elementary School","https://www.applitrack.com/park6/onlineapp/default.aspx?all=1","Park County School District 6",2026-04-17
"189","Administrative Assistant - Athletics and Activities",2026-03-27,"Secretarial/Clerical/","Cody High School","https://www.applitrack.com/park6/onlineapp/default.aspx?all=1","Park County School District 6",2026-04-17
"190","Speech Therapist/Speech Pathologist",2026-02-06,"Student Support Services","Cody High School","https://www.applitrack.com/park6/onlineapp/default.aspx?all=1","Park County School District 6",2026-04-17
"191","Elementary School Guidance Counselor",2026-03-18,"Student Support Services/","Sunset Elementary School","https://www.applitrack.com/park6/onlineapp/default.aspx?all=1","Park County School District 6",2026-04-17
"192","High School Guidance Counselor",2026-03-27,"Student Support Services/","Heart Mountain Academy","https://www.applitrack.com/park6/onlineapp/default.aspx?all=1","Park County School District 6",2026-04-17
"193","Middle School Guidance Counselor",2026-04-07,"Student Support Services/","Cody Middle School","https://www.applitrack.com/park6/onlineapp/default.aspx?all=1","Park County School District 6",2026-04-17
"194","Board Certified Behavior Analyst",2025-02-07,"Student Support Services/","All Schools","https://www.applitrack.com/park6/onlineapp/default.aspx?all=1","Park County School District 6",2026-04-17
"195","Life Skills Teacher",2026-03-27,"Student Support Services/","Cody High School","https://www.applitrack.com/park6/onlineapp/default.aspx?all=1","Park County School District 6",2026-04-17
"196","ASD Special Education Teacher",2026-03-27,"Student Support Services/","Cody Middle School","https://www.applitrack.com/park6/onlineapp/default.aspx?all=1","Park County School District 6",2026-04-17
"197","Elementary Special Education Resource Teacher",2026-03-13,"Student Support Services/","Sunset Elementary School","https://www.applitrack.com/park6/onlineapp/default.aspx?all=1","Park County School District 6",2026-04-17
"198","Elementary Special Education Resource Teacher",2026-02-06,"Student Support Services/","Eastside Elementary School","https://www.applitrack.com/park6/onlineapp/default.aspx?all=1","Park County School District 6",2026-04-17
"199","Substitute Paraeducator (Aide) 2025-2026 School Year",2025-07-16,"Substitute/","All Schools","https://www.applitrack.com/park6/onlineapp/default.aspx?all=1","Park County School District 6",2026-04-17
"200","Substitute Custodian 2025-2026 School Year",2025-07-16,"Substitute/","All Schools","https://www.applitrack.com/park6/onlineapp/default.aspx?all=1","Park County School District 6",2026-04-17
"201","Substitute Nurse 2025-2026 School Year",2025-07-16,"Substitute/","All Schools","https://www.applitrack.com/park6/onlineapp/default.aspx?all=1","Park County School District 6",2026-04-17
"202","Substitute Teacher 2025-2026 School Year",2025-07-16,"Substitute/","All Schools","https://www.applitrack.com/park6/onlineapp/default.aspx?all=1","Park County School District 6",2026-04-17
"203","Special Education Life Skills Paraeducator",2026-01-27,"Support Staff/","Cody High School","https://www.applitrack.com/park6/onlineapp/default.aspx?all=1","Park County School District 6",2026-04-17
"204","Special Education Resource Paraeducator",2026-04-10,"Support Staff/","Cody Middle School","https://www.applitrack.com/park6/onlineapp/default.aspx?all=1","Park County School District 6",2026-04-17
"205","Route Driver",2025-07-16,"Transportation","All Schools","https://www.applitrack.com/park6/onlineapp/default.aspx?all=1","Park County School District 6",2026-04-17
"206","Bus Aide",2025-07-16,"Transportation","All Schools","https://www.applitrack.com/park6/onlineapp/default.aspx?all=1","Park County School District 6",2026-04-17
"207","Tongue River Elementary Classroom Teacher",2026-03-23,"Elementary School Teaching/","Tongue River Elementary","https://www.applitrack.com/sheridanwy/onlineapp/default.aspx?all=1","Sheridan County School District 1",2026-04-17
"208","6-12 CTE/.STEM Teacher",2026-04-15,"High School Teaching/","Big Horn High School and Middle School","https://www.applitrack.com/sheridanwy/onlineapp/default.aspx?all=1","Sheridan County School District 1",2026-04-17
"209","Industrial Arts Teacher and Skills USA Advisor",2026-04-02,"High School Teaching/","Big Horn High School and Middle School","https://www.applitrack.com/sheridanwy/onlineapp/default.aspx?all=1","Sheridan County School District 1",2026-04-17
"210","Vocational Agriculture Teacher and FFA Sponsor",2026-04-02,"High School Teaching/","Big Horn High School and Middle School","https://www.applitrack.com/sheridanwy/onlineapp/default.aspx?all=1","Sheridan County School District 1",2026-04-17
"211","BHHS Activities Director",2026-03-05,"Athletics/Activities/","Big Horn High School","https://www.applitrack.com/sheridanwy/onlineapp/default.aspx?all=1","Sheridan County School District 1",2026-04-17
"212","TRMS Assistant Track Coach",2026-02-04,"Athletics/Activities/","Tongue River Middle School","https://www.applitrack.com/sheridanwy/onlineapp/default.aspx?all=1","Sheridan County School District 1",2026-04-17
"213","TRMS Assistant Cross-Country Coach",2026-02-04,"Athletics/Activities/","Tongue River Middle School","https://www.applitrack.com/sheridanwy/onlineapp/default.aspx?all=1","Sheridan County School District 1",2026-04-17
"214","TRMS Assistant Volleyball Coach",2026-02-04,"Athletics/Activities/","Tongue River Middle School","https://www.applitrack.com/sheridanwy/onlineapp/default.aspx?all=1","Sheridan County School District 1",2026-04-17
"215","Big Horn Custodian",2025-12-08,"Maintenance/Custodial/","Big Horn High School","https://www.applitrack.com/sheridanwy/onlineapp/default.aspx?all=1","Sheridan County School District 1",2026-04-17
"216","Bus Driver",2025-04-01,"Transportation/","District-Wide","https://www.applitrack.com/sheridanwy/onlineapp/default.aspx?all=1","Sheridan County School District 1",2026-04-17
"217","TRMS Assistant Girls Basketball Coach",2025-05-20,"Athletics/Activities/","Tongue River Middle School","https://www.applitrack.com/sheridanwy/onlineapp/default.aspx?all=1","Sheridan County School District 1",2026-04-17
"218","TRHS Assistant Volleyball Coach",2025-05-28,"Athletics/Activities/","Tongue River High School","https://www.applitrack.com/sheridanwy/onlineapp/default.aspx?all=1","Sheridan County School District 1",2026-04-17
"219","TRHS Assistant Track Coach",2025-06-03,"Athletics/Activities/","Tongue River High School","https://www.applitrack.com/sheridanwy/onlineapp/default.aspx?all=1","Sheridan County School District 1",2026-04-17
"220","BHMS Assistant Football Coach",2025-07-28,"Athletics/Activities/","Big Horn Middle School","https://www.applitrack.com/sheridanwy/onlineapp/default.aspx?all=1","Sheridan County School District 1",2026-04-17
"221","TRMS Assistant Robotics Coach",2025-08-12,"Athletics/Activities/","Tongue River Middle School","https://www.applitrack.com/sheridanwy/onlineapp/default.aspx?all=1","Sheridan County School District 1",2026-04-17
"222","BHMS Assistant Boys Wrestling Coach",2025-09-08,"Athletics/Activities/","Big Horn Middle School","https://www.applitrack.com/sheridanwy/onlineapp/default.aspx?all=1","Sheridan County School District 1",2026-04-17
"223","TRHS Head Cross-Country Coach",2025-11-18,"Athletics/Activities/","Tongue River High School","https://www.applitrack.com/sheridanwy/onlineapp/default.aspx?all=1","Sheridan County School District 1",2026-04-17
"224","BHMS Head Football Coach",2026-01-08,"Athletics/Activities/","Big Horn Middle School","https://www.applitrack.com/sheridanwy/onlineapp/default.aspx?all=1","Sheridan County School District 1",2026-04-17
"225","TRMS Assistant Boys Basketball Coach",2024-08-14,"Athletics/Activities/","Tongue River Middle School","https://www.applitrack.com/sheridanwy/onlineapp/default.aspx?all=1","Sheridan County School District 1",2026-04-17
"226","Substitute - Support Staff",2018-07-03,"Substitute/","District-Wide","https://www.applitrack.com/sheridanwy/onlineapp/default.aspx?all=1","Sheridan County School District 1",2026-04-17
"227","Substitute - Nurse",2025-09-04,"Substitute/","TR Schools","https://www.applitrack.com/sheridanwy/onlineapp/default.aspx?all=1","Sheridan County School District 1",2026-04-17
"228","Substitute - Teacher",2018-07-09,"Substitute/","District-Wide","https://www.applitrack.com/sheridanwy/onlineapp/default.aspx?all=1","Sheridan County School District 1",2026-04-17
"229","Sheridan High School Assistant Band Coach",2025-12-19,"Activities","Sheridan High School","https://www.applitrack.com/scsd2/OnlineApp/default.aspx?all=1","Sheridan County School District 2",2026-04-17
"230","Sheridan High School Marching Band Color Guard Coach",2026-01-29,"Activities","Sheridan High School","https://www.applitrack.com/scsd2/OnlineApp/default.aspx?all=1","Sheridan County School District 2",2026-04-17
"231","Assistant Wrestling Coach - Sheridan Junior High School",2026-01-14,"Athletic Coaches","Sheridan Junior High School","https://www.applitrack.com/scsd2/OnlineApp/default.aspx?all=1","Sheridan County School District 2",2026-04-17
"232","Assistant Basketball Coach - 9th Grade B Team - Sheridan High School",2026-02-10,"Athletic Coaches","Sheridan High School","https://www.applitrack.com/scsd2/OnlineApp/default.aspx?all=1","Sheridan County School District 2",2026-04-17
"233","Assistant Cross Country Coach - Sheridan Junior High School",2026-03-11,"Athletic Coaches","Sheridan Junior High School","https://www.applitrack.com/scsd2/OnlineApp/default.aspx?all=1","Sheridan County School District 2",2026-04-17
"234","Girls Assistant Volleyball Coach - 7th Grade B Team - Sheridan Junior High School",2026-03-12,"Athletic Coaches","Sheridan Junior High School","https://www.applitrack.com/scsd2/OnlineApp/default.aspx?all=1","Sheridan County School District 2",2026-04-17
"235","Girls Basketball Coach - 7th Grade C Team - Sheridan Junior High School",2026-03-12,"Athletic Coaches","Sheridan Junior High School","https://www.applitrack.com/scsd2/OnlineApp/default.aspx?all=1","Sheridan County School District 2",2026-04-17
"236","Assistant Volleyball Coach - 8th Grade Girls - Sheridan Junior High School",2026-03-30,"Athletic Coaches","Sheridan Junior High School","https://www.applitrack.com/scsd2/OnlineApp/default.aspx?all=1","Sheridan County School District 2",2026-04-17
"237","Assistant Golf Coach - Sheridan High School",2026-04-16,"Athletic Coaches","Sheridan High School","https://www.applitrack.com/scsd2/OnlineApp/default.aspx?all=1","Sheridan County School District 2",2026-04-17
"238","Head Football Coach - 7th Grade Boys - Sheridan Junior High School",2026-01-29,"Athletic Coaches/","Sheridan Junior High School","https://www.applitrack.com/scsd2/OnlineApp/default.aspx?all=1","Sheridan County School District 2",2026-04-17
"239","Head Volleyball Coach - Sheridan High School",2026-02-11,"Athletic Coaches/","Sheridan High School","https://www.applitrack.com/scsd2/OnlineApp/default.aspx?all=1","Sheridan County School District 2",2026-04-17
"240","Elementary Literacy Teacher Leader - Districtwide",2026-04-03,"Elementary School Teaching","District Wide","https://www.applitrack.com/scsd2/OnlineApp/default.aspx?all=1","Sheridan County School District 2",2026-04-17
"241","5th Grade Teacher - Highland Park Elementary",2026-04-07,"Elementary School Teaching","Highland Park","https://www.applitrack.com/scsd2/OnlineApp/default.aspx?all=1","Sheridan County School District 2",2026-04-17
"242","Second Cook - Sheridan Junior High School",2026-01-28,"Food Services Staff/","Sheridan Junior High School","https://www.applitrack.com/scsd2/OnlineApp/default.aspx?all=1","Sheridan County School District 2",2026-04-17
"243","High School Computer Science/Business Teacher (Grades 9-12) - Sheridan High School",2025-10-30,"High School Teaching","Sheridan High School","https://www.applitrack.com/scsd2/OnlineApp/default.aspx?all=1","Sheridan County School District 2",2026-04-17
"244","Instructional Facilitator - Literacy (English) Coach- Sagebrush Elementary",2026-04-07,"Instructional Facilitators/","Sagebrush","https://www.applitrack.com/scsd2/OnlineApp/default.aspx?all=1","Sheridan County School District 2",2026-04-17
"245","School Nurse - Sheridan Junior High School",2026-03-02,"Nurses/","Sheridan Junior High School","https://www.applitrack.com/scsd2/OnlineApp/default.aspx?all=1","Sheridan County School District 2",2026-04-17
"246","Pre-K Paraprofessional - Highland Park Elementary",2026-03-09,"Paraprofessionals","Highland Park","https://www.applitrack.com/scsd2/OnlineApp/default.aspx?all=1","Sheridan County School District 2",2026-04-17
"247","Pre-K Paraprofessional - Woodland Park Elementary",2026-03-26,"Paraprofessionals","District Wide","https://www.applitrack.com/scsd2/OnlineApp/default.aspx?all=1","Sheridan County School District 2",2026-04-17
"248","Substitute Teacher (for prior SCSD2 Teachers only)",2025-07-01,"Prior Employee/","District Wide","https://www.applitrack.com/scsd2/OnlineApp/default.aspx?all=1","Sheridan County School District 2",2026-04-17
"249","Seasonal Grounds Worker - Districtwide",2026-01-16,"Seasonal Staff","District Wide","https://www.applitrack.com/scsd2/OnlineApp/default.aspx?all=1","Sheridan County School District 2",2026-04-17
"250","Seasonal Bus Mechanic",2026-03-27,"Seasonal Staff","Bus Barn","https://www.applitrack.com/scsd2/OnlineApp/default.aspx?all=1","Sheridan County School District 2",2026-04-17
"251","Seasonal Inventory Lead",2026-03-27,"Seasonal Staff","Bus Barn","https://www.applitrack.com/scsd2/OnlineApp/default.aspx?all=1","Sheridan County School District 2",2026-04-17
"252","Speech Language Pathologist - Districtwide",2026-02-23,"Special Services Staff/",NA,"https://www.applitrack.com/scsd2/OnlineApp/default.aspx?all=1","Sheridan County School District 2",2026-04-17
"253","Substitute Cooks Helper - Districtwide",2024-08-23,"Substitutes","District Wide","https://www.applitrack.com/scsd2/OnlineApp/default.aspx?all=1","Sheridan County School District 2",2026-04-17
"254","Substitute Custodian - Districtwide",2024-08-29,"Substitutes","District Wide","https://www.applitrack.com/scsd2/OnlineApp/default.aspx?all=1","Sheridan County School District 2",2026-04-17
"255","Substitute Bus Paraprofessional - Districtwide",2025-04-28,"Substitutes","Bus Barn","https://www.applitrack.com/scsd2/OnlineApp/default.aspx?all=1","Sheridan County School District 2",2026-04-17
"256","Substitute Paraprofessional",2024-07-10,"Substitutes","District Wide","https://www.applitrack.com/scsd2/OnlineApp/default.aspx?all=1","Sheridan County School District 2",2026-04-17
"257","Substitute School Nurse",2024-07-10,"Substitutes","District Wide","https://www.applitrack.com/scsd2/OnlineApp/default.aspx?all=1","Sheridan County School District 2",2026-04-17
"258","Substitute Teacher",2025-07-01,"Substitutes/","District Wide","https://www.applitrack.com/scsd2/OnlineApp/default.aspx?all=1","Sheridan County School District 2",2026-04-17
"259","Substitute Bus Driver",2025-10-07,"Transportation Staff","Bus Barn","https://www.applitrack.com/scsd2/OnlineApp/default.aspx?all=1","Sheridan County School District 2",2026-04-17
"260","RSHS JV Cheer Coach",2026-03-02,"Athletics/Activities/","Rock Springs High School","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1",2026-04-17
"261","Farson MS Head Track Coach",2026-02-18,"Athletics/Activities/","Farson-Eden Middle School","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1",2026-04-17
"262","Farson Assistant HS/Head MS Football Coach",2026-02-23,"Athletics/Activities/","Farson-Eden High School","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1",2026-04-17
"263","RSHS Assistant Girls Basketball Coach - Freshman",2026-03-11,"Athletics/Activities/","Rock Springs High School","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1",2026-04-17
"264","RSHS Assistant Indoor Track Coach",2026-03-10,"Athletics/Activities/","Rock Springs High School","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1",2026-04-17
"265","RSHS Assistant Boys Basketball Coach - (2)",2026-03-19,"Athletics/Activities/","Rock Springs High School","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1",2026-04-17
"266","FEMS-FEHS Assistant Coach - Football",2025-03-03,"Athletics/Activities/","Farson-Eden High School","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1",2026-04-17
"267","RSHS Assistant Coach - Volleyball - Freshman",2026-01-13,"Athletics/Activities/","Rock Springs High School","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1",2026-04-17
"268","RSHS Assistant Coach - Football (3)",2026-02-10,"Athletics/Activities/","Rock Springs High School","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1",2026-04-17
"269","RSJH Assistant Football Coach - 7th Grade",2026-02-10,"Athletics/Activities/","Rock Springs Junior High School","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1",2026-04-17
"270","RSJH 8th Grade Head Coach - Volleyball",2026-02-09,"Athletics/Activities/","Rock Springs Junior High School","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1",2026-04-17
"271","Farson HS Volleyball Coach",2026-04-07,"Athletics/Activities/","Farson-Eden High School","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1",2026-04-17
"272","RSHS Head Coach - Tennis",2026-04-14,"Athletics/Activities/","Rock Springs High School","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1",2026-04-17
"273","Elementary Teacher 2nd Grade",2026-04-16,"Certified Staff/","Desert View Elementary","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1",2026-04-17
"274","EL Teacher",2025-11-04,"Certified Staff/","Rock Springs High School","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1",2026-04-17
"275","English/Language Arts",2025-12-12,"Certified Staff/","Farson-Eden High School","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1",2026-04-17
"276","Graduation Coach - Grant Funded",2025-11-04,"Certified Staff/","Rock Springs High School","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1",2026-04-17
"277","School Counselor",2026-04-09,"Certified Staff/","Rock Springs High School","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1",2026-04-17
"278","School Counselor",2026-04-13,"Certified Staff/","Farson Schools","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1",2026-04-17
"279","Library Media Specialist K-3 (Stagecoach and Wamsutter)",2025-11-03,"Certified Staff/","District Wide","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1",2026-04-17
"280","Math Teacher",2025-11-05,"Certified Staff/","Rock Springs High School","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1",2026-04-17
"281","Music Teacher 4-6 (3)",2025-11-06,"Certified Staff/","District Wide","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1",2026-04-17
"282","Music Teacher K-3 (2)",2025-11-06,"Certified Staff/","District Wide","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1",2026-04-17
"283","PE/Health Teacher",2026-04-13,"Certified Staff/","Rock Springs Junior High School","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1",2026-04-17
"284","School Nurse",2026-02-24,"Certified Staff/","District Wide","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1",2026-04-17
"285","School Psychologist (5)",2026-03-31,"Certified Staff/","District Wide","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1",2026-04-17
"286","Social Worker",2026-03-31,"Certified Staff/","Stagecoach Elementary","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1",2026-04-17
"287","Social Worker",2025-11-06,"Certified Staff/","Rock Springs High School","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1",2026-04-17
"288","Resource Teacher",2025-11-03,"Certified Staff/","Desert Elementary (Wamsutter)","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1",2026-04-17
"289","Resource Teacher (4)",2025-11-05,"Certified Staff/","Rock Springs High School","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1",2026-04-17
"290","Special Education - Resource Teacher (2)",2025-11-04,"Certified Staff/","Eastside Elementary","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1",2026-04-17
"291","Resource Teacher",2025-11-04,"Certified Staff/","Overland Elementary","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1",2026-04-17
"292","Resource Teacher",2025-11-04,"Certified Staff/","Pilot Butte Elementary","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1",2026-04-17
"293","Resource Teacher",2026-04-08,"Certified Staff/","Rock Springs Junior High School","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1",2026-04-17
"294","Alternative Communications Program (ACP) Teacher",2026-03-10,"Certified Staff/","Rock Springs Junior High School","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1",2026-04-17
"295","Alternative Behavior Program (ABP) Teacher",2026-03-12,"Certified Staff/","Stagecoach Elementary","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1",2026-04-17
"296","Alternative Behavior Program Teacher",2025-11-04,"Certified Staff/","Rock Springs High School","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1",2026-04-17
"297","Alternative Communication Program (ACP) Teacher",2025-11-04,"Certified Staff/","Rock Springs High School","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1",2026-04-17
"298","Alternative Behavior Program (ABP)",2025-11-05,"Certified Staff/","Sage Elementary","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1",2026-04-17
