"","title","date_posted","position","location","url","District","Archive_Date"
"300","High School Assistant Speech and Debate Coach",2026-05-27,"Athletics/Activities/","TCSD Schools","https://www.applitrack.com/tcsd/onlineapp/default.aspx?all=1","Teton County School District 1",2026-07-17
"301","Middle School Girls Assistant Wrestling Coach (Anticipated)",2026-06-05,"Athletics/Activities/","TCSD Schools","https://www.applitrack.com/tcsd/onlineapp/default.aspx?all=1","Teton County School District 1",2026-07-17
"302","High School Head Nordic Skiing Coach",2026-06-08,"Athletics/Activities/","TCSD Schools","https://www.applitrack.com/tcsd/onlineapp/default.aspx?all=1","Teton County School District 1",2026-07-17
"303","High School Assistant Cross Country Coach",2026-06-08,"Athletics/Activities/","TCSD Schools","https://www.applitrack.com/tcsd/onlineapp/default.aspx?all=1","Teton County School District 1",2026-07-17
"304","High School Assistant Track Coach",2026-06-08,"Athletics/Activities/","TCSD Schools","https://www.applitrack.com/tcsd/onlineapp/default.aspx?all=1","Teton County School District 1",2026-07-17
"305","High School Assistant Nordic Skiing Coach",2026-04-15,"Athletics/Activities/","TCSD Schools","https://www.applitrack.com/tcsd/onlineapp/default.aspx?all=1","Teton County School District 1",2026-07-17
"306","Middle School Girls Assistant Basketball Coach",2026-04-24,"Athletics/Activities/","TCSD Schools","https://www.applitrack.com/tcsd/onlineapp/default.aspx?all=1","Teton County School District 1",2026-07-17
"307","Instructional Paraprofessional",2025-12-18,"Paraprofessional/","Kelly Elementary School","https://www.applitrack.com/tcsd/onlineapp/default.aspx?all=1","Teton County School District 1",2026-07-17
"308","K-12 Special Education Paraprofessional(s)",2026-04-28,"Paraprofessional/","TCSD Schools","https://www.applitrack.com/tcsd/onlineapp/default.aspx?all=1","Teton County School District 1",2026-07-17
"309","Elementary School Administrative Assistant",2026-07-09,"Secretarial/Clerical/","Wilson Elementary School","https://www.applitrack.com/tcsd/onlineapp/default.aspx?all=1","Teton County School District 1",2026-07-17
"310","Special Education Permanent Support Specialist (Permanent Substitute)",2026-04-07,"Substitute/","TCSD Schools","https://www.applitrack.com/tcsd/onlineapp/default.aspx?all=1","Teton County School District 1",2026-07-17
"311","Substitute Teachers/Nurses",2020-02-11,"Substitute/","TCSD Schools","https://www.applitrack.com/tcsd/onlineapp/default.aspx?all=1","Teton County School District 1",2026-07-17
"312","Long Term Sub Elementary Social Worker/School Counselor",2026-06-08,"Substitute/","Colter Elementary School","https://www.applitrack.com/tcsd/onlineapp/default.aspx?all=1","Teton County School District 1",2026-07-17
"313","Substitute Para/Secretary",2020-02-11,"Substitute/","TCSD Schools","https://www.applitrack.com/tcsd/onlineapp/default.aspx?all=1","Teton County School District 1",2026-07-17
"314","Assistant High School Golf Coach",2026-05-05,"Athletics/Activities/","Evanston High School","https://www.applitrack.com/uinta/onlineapp/jobpostings/view.asp?all=1","Uinta County School District 1",2026-07-17
"315","Boys Wrestling Varsity Head Coach",2026-06-22,"Athletics/Activities/","Evanston High School","https://www.applitrack.com/uinta/onlineapp/jobpostings/view.asp?all=1","Uinta County School District 1",2026-07-17
"316","Substitute Custodians",2026-04-13,"Maintenance/Custodial/","District Wide","https://www.applitrack.com/uinta/onlineapp/jobpostings/view.asp?all=1","Uinta County School District 1",2026-07-17
"317","Temporary Part-time School Nurses",2026-07-09,"School Nurse/","Aspen Elementary & Uinta Meadows Elementary","https://www.applitrack.com/uinta/onlineapp/jobpostings/view.asp?all=1","Uinta County School District 1",2026-07-17
"318","Bus Drivers and Substitute Bus Drivers",2026-01-09,"Support Staff/","Transportation","https://www.applitrack.com/uinta/onlineapp/jobpostings/view.asp?all=1","Uinta County School District 1",2026-07-17
"319","Full-time and Part-time Aides and Special Education Paraprofessionals",2026-07-08,"Support Staff/","District Wide","https://www.applitrack.com/uinta/onlineapp/jobpostings/view.asp?all=1","Uinta County School District 1",2026-07-17
"320","Warehouse Assistant",2026-06-22,"Support Staff/","Facilities & Maintenance","https://www.applitrack.com/uinta/onlineapp/jobpostings/view.asp?all=1","Uinta County School District 1",2026-07-17
"321","Full-Time Lifeguard",2026-06-15,"Aquatic Center Staff/","Worland Aquatic Center","https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-07-17
"322","Lifeguard - Student",2024-01-08,"Aquatic Center Staff/","Worland Aquatic Center","https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-07-17
"323","MS Assistant Volleyball Coach",2026-03-26,"Athletics/Activities","Worland Middle School","https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-07-17
"324","HS Assistant Forensics (Speech/Debate) Coach",2026-06-01,"Athletics/Activities","Worland High School","https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-07-17
"325","HS Head Forensics (Speech/Debate) Coach",2026-06-01,"Athletics/Activities","Worland High School","https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-07-17
"326","Secondary Reading Specialist",2026-04-15,"Middle School Teaching/","Worland Middle School","https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-07-17
"327","Full-Time Special Education Paraeducator (Life Skills)",2026-05-01,"Paraprofessional","East Side Elementary","https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-07-17
"328","Full-Time Special Education Paraeducator (Resource)",2026-05-01,"Paraprofessional","East Side Elementary","https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-07-17
"329","Full-Time Special Education Paraeducator (Behavior)",2026-05-01,"Paraprofessional","South Side Elementary","https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-07-17
"330","Full-Time Special Education Paraeducator (Life Skills)",2026-05-01,"Paraprofessional","West Side Elementary","https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-07-17
"331","Full-Time Special Education Paraeducator (Life Skills)",2026-05-05,"Paraprofessional","South Side Elementary","https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-07-17
"332","Part-Time Special Education Paraeducator (Resource)",2026-05-28,"Paraprofessional","South Side Elementary","https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-07-17
"333","Part-Time Special Education Paraeducator (Resource)",2026-05-28,"Paraprofessional","Worland High School","https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-07-17
"334","Full-Time Special Education Paraeducator",2026-06-03,"Paraprofessional","Worland High School","https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-07-17
"335","Administrative Professional/Accounting Staff",2026-06-10,"Secretarial/Clerical/","Central Office","https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-07-17
"336","Speech Language Pathologist",2024-12-18,"Special Education Services","Education Resource Center","https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-07-17
"337","SLP-Assistant",2025-05-14,"Special Education Services","Education Resource Center","https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-07-17
"338","Substitute Bus Driver",2021-07-01,"Substitute/","Bus Barn","https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-07-17
"339","Substitute Cook",2020-11-04,"Substitute/","District","https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-07-17
"340","Substitute Housekeeper",2019-01-21,"Substitute/",NA,"https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-07-17
"341","Substitute Paraeducator",2016-03-02,"Substitute/",NA,"https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-07-17
"342","Substitute Teacher",2016-03-02,"Substitute/",NA,"https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-07-17
"343","Route Bus Driver",2026-05-07,"Transportation/","Bus Barn","https://www.applitrack.com/washakie1/onlineapp/default.aspx?all=1","Washakie County School District 1",2026-07-17
"344","Full Time Assistant Cook",2026-07-14,"Classified","Dubois K-12 School","https://fremont2.tedk12.com/hire/index.aspx","Fremont County School District 2",2026-07-17
"345","2026-2027 HS Volleyball Assistant Coach",2026-07-13,"Coaching","Dubois K-12 School","https://fremont2.tedk12.com/hire/index.aspx","Fremont County School District 2",2026-07-17
"346","2026-2027 HS Volleyball Head Coach",2026-07-13,"Coaching","Dubois K-12 School","https://fremont2.tedk12.com/hire/index.aspx","Fremont County School District 2",2026-07-17
"347","2026-2027 MS Cross Country Assistant Coach",2026-07-08,"Coaching","Dubois K-12 School","https://fremont2.tedk12.com/hire/index.aspx","Fremont County School District 2",2026-07-17
"348","Route/Activities Bus Driver",2026-07-07,"Classified","Bus Barn","https://fremont2.tedk12.com/hire/index.aspx","Fremont County School District 2",2026-07-17
"349","Special Education Paraprofessional",2026-07-07,"Classified","Dubois K-12 School","https://fremont2.tedk12.com/hire/index.aspx","Fremont County School District 2",2026-07-17
"350","2026-2027 MS Girls Basketball Assistant Coach",2026-04-15,"Coaching","Dubois K-12 School","https://fremont2.tedk12.com/hire/index.aspx","Fremont County School District 2",2026-07-17
"351","2026-2027 HS Girls Basketball Assistant Coach",2026-04-15,"Coaching","Dubois K-12 School","https://fremont2.tedk12.com/hire/index.aspx","Fremont County School District 2",2026-07-17
"352","Substitute Custodian/Food Service",2025-02-01,"Classified","Dubois K-12 School","https://fremont2.tedk12.com/hire/index.aspx","Fremont County School District 2",2026-07-17
"353","Substitute Bus Driver",2024-04-01,"Classified","Bus Barn","https://fremont2.tedk12.com/hire/index.aspx","Fremont County School District 2",2026-07-17
"354","Substitute - Classified -  Para/Secretary",2024-04-01,"Classified","Dubois K-12 School","https://fremont2.tedk12.com/hire/index.aspx","Fremont County School District 2",2026-07-17
"355","Substitute Teaching",2024-04-01,"Substitute","Dubois K-12 School","https://fremont2.tedk12.com/hire/index.aspx","Fremont County School District 2",2026-07-17
"356","SUBSTITUTE CUSTODIAN",2026-07-16,"NON INSTRUCTIONAL SUPPORT","DISTRICT","https://fremont25.tedk12.com/hire/index.aspx","Fremont County School District 25",2026-07-17
"357","CUSTODIAN LEAD",2026-07-16,"NON INSTRUCTIONAL SUPPORT","RIVERTON HIGH SCHOOL","https://fremont25.tedk12.com/hire/index.aspx","Fremont County School District 25",2026-07-17
"358","NATIVE AMERICAN STUDENT ADVOCATE",2026-07-07,"STUDENT SUPPORT","DISTRICT","https://fremont25.tedk12.com/hire/index.aspx","Fremont County School District 25",2026-07-17
"359","LAWN CREW",2026-06-23,"TEMPORARY","MAINTANENCE","https://fremont25.tedk12.com/hire/index.aspx","Fremont County School District 25",2026-07-17
"360","ELEMENTARY TEACHER (SPED BSP/LR)",2026-06-02,"INSTRUCTION","ASPEN ELEMENTARY","https://fremont25.tedk12.com/hire/index.aspx","Fremont County School District 25",2026-07-17
"361","MIDDLE SCHOOL ASSISTANT COACH (WRESTLING)",2026-05-27,"COACH","RIVERTON MIDDLE SCHOOL","https://fremont25.tedk12.com/hire/index.aspx","Fremont County School District 25",2026-07-17
"362","HIGH SCHOOL ASSISTANT COACH (WRESTLING)",2026-05-21,"COACH","RIVERTON HIGH SCHOOL","https://fremont25.tedk12.com/hire/index.aspx","Fremont County School District 25",2026-07-17
"363","ELEMENTARY TEACHER (SPED)",2026-05-12,"INSTRUCTION","ASPEN ELEMENTARY","https://fremont25.tedk12.com/hire/index.aspx","Fremont County School District 25",2026-07-17
"364","INSTRUCTIONAL SUPPORT SPECIALIST",2026-04-13,"CLASSROOM SUPPORT","DISTRICT","https://fremont25.tedk12.com/hire/index.aspx","Fremont County School District 25",2026-07-17
"365","HOMEBOUND AND DISTRICT PLACEMENT SPECIAL EDUCATION TEACHER (SPED)",2026-04-08,"INSTRUCTION","DISTRICT","https://fremont25.tedk12.com/hire/index.aspx","Fremont County School District 25",2026-07-17
"366","2026-2027 PARAPROFESSIONAL POOL",2026-03-27,"STUDENT SUPPORT","DISTRICT","https://fremont25.tedk12.com/hire/index.aspx","Fremont County School District 25",2026-07-17
"367","SUBSTITUTE BUS DRIVER",2026-03-20,"TEMPORARY","BUS GARAGE - TRANSPORTATION","https://fremont25.tedk12.com/hire/index.aspx","Fremont County School District 25",2026-07-17
"368","SPEECH LANGUAGE PATHOLOGIST",2026-02-09,"SERVICE PROVIDER","DISTRICT","https://fremont25.tedk12.com/hire/index.aspx","Fremont County School District 25",2026-07-17
"369","BUS AIDE",2025-10-17,"NON INSTRUCTIONAL SUPPORT","BUS GARAGE - TRANSPORTATION","https://fremont25.tedk12.com/hire/index.aspx","Fremont County School District 25",2026-07-17
"370","BUS DRIVER (PART TIME)",2025-10-17,"NON INSTRUCTIONAL SUPPORT","BUS GARAGE - TRANSPORTATION","https://fremont25.tedk12.com/hire/index.aspx","Fremont County School District 25",2026-07-17
"371","SUBSTITUTE PARA",2025-09-26,"CLASSROOM SUPPORT","DISTRICT","https://fremont25.tedk12.com/hire/index.aspx","Fremont County School District 25",2026-07-17
"372","SUBSTITUTE INTERPRETER FOR DEAF/HARD OF HEARING STUDENTS",2025-01-16,"STUDENT SUPPORT","DISTRICT","https://fremont25.tedk12.com/hire/index.aspx","Fremont County School District 25",2026-07-17
"373","SUBSTITUTE DAYCARE ASSISTANT",2024-07-22,"STUDENT SUPPORT","DISTRICT","https://fremont25.tedk12.com/hire/index.aspx","Fremont County School District 25",2026-07-17
"374","SUBSTITUTE NURSE",2024-07-18,"SERVICE PROVIDER","DISTRICT","https://fremont25.tedk12.com/hire/index.aspx","Fremont County School District 25",2026-07-17
"375","SUBSTITUTE TEACHER",2024-07-18,"INSTRUCTION","DISTRICT","https://fremont25.tedk12.com/hire/index.aspx","Fremont County School District 25",2026-07-17
"376","LIFEGUARD",2024-03-01,"NON INSTRUCTIONAL SUPPORT","RIVERTON AQUATICS CENTER","https://fremont25.tedk12.com/hire/index.aspx","Fremont County School District 25",2026-07-17
"377","DESK CLERK",2024-03-01,"NON INSTRUCTIONAL SUPPORT","RIVERTON AQUATICS CENTER","https://fremont25.tedk12.com/hire/index.aspx","Fremont County School District 25",2026-07-17
"378","Cook - Lingle-Fort Laramie Schools",2026-07-14,"Food Service","Lingle Ft Laramie Schools","https://goshen.tedk12.com/hire/index.aspx#aJobListings","Goshen County School District 1",2026-07-17
"379","Paraprofessional - Title I Intervention - Trail Elementary",2026-07-13,"Support","Trail Elementary School","https://goshen.tedk12.com/hire/index.aspx#aJobListings","Goshen County School District 1",2026-07-17
"380","District Head Cook",2026-07-08,"Food Service","Central Administration Office","https://goshen.tedk12.com/hire/index.aspx#aJobListings","Goshen County School District 1",2026-07-17
"381","Special Education Paraprofessional - Compass Academy - 18-21 Transition Program",2026-07-08,"Support","Office of Special Services","https://goshen.tedk12.com/hire/index.aspx#aJobListings","Goshen County School District 1",2026-07-17
"382","Special Education Paraprofessional - Southeast Schools",2026-07-08,"Support","Southeast Schools","https://goshen.tedk12.com/hire/index.aspx#aJobListings","Goshen County School District 1",2026-07-17
"383","Special Education Paraprofessional - Torrington Secondary Schools",2026-06-15,"Support","Torrington High School","https://goshen.tedk12.com/hire/index.aspx#aJobListings","Goshen County School District 1",2026-07-17
"384","Special Education Paraprofessional - Torrington Elementary Schools",2026-06-15,"Support","Lincoln & Trail Elementary Schools","https://goshen.tedk12.com/hire/index.aspx#aJobListings","Goshen County School District 1",2026-07-17
"385","Special Education Paraprofessional - Torrington Middle School",2026-06-15,"Support","Torrington Middle School","https://goshen.tedk12.com/hire/index.aspx#aJobListings","Goshen County School District 1",2026-07-17
"386","Academic & Behavioral Specialist - Trail Elementary",2026-06-08,"Elementary Certified","Trail Elementary School","https://goshen.tedk12.com/hire/index.aspx#aJobListings","Goshen County School District 1",2026-07-17
"387","Teacher - Elementary Reading Intervention Specialist/Title I  - Lincoln Elementary",2026-05-28,"Elementary Certified","Lincoln Elementary School","https://goshen.tedk12.com/hire/index.aspx#aJobListings","Goshen County School District 1",2026-07-17
"388","Substitute Cook",2026-03-04,"Food Service","District Food Services","https://goshen.tedk12.com/hire/index.aspx#aJobListings","Goshen County School District 1",2026-07-17
"389","Speech Language Pathologist - District",2026-03-01,"Specialist - Certified","Office of Special Services","https://goshen.tedk12.com/hire/index.aspx#aJobListings","Goshen County School District 1",2026-07-17
"390","Bus Driver/ Sub Bus Driver",2026-01-01,"Bus Driver","Transportation Services","https://goshen.tedk12.com/hire/index.aspx#aJobListings","Goshen County School District 1",2026-07-17
"391","Future Administrative Positions",2026-01-01,"Administrative - building","Central Administration Office","https://goshen.tedk12.com/hire/index.aspx#aJobListings","Goshen County School District 1",2026-07-17
"392","Future Substitute Teacher Positions",2026-01-01,"Substitute","Central Administration Office","https://goshen.tedk12.com/hire/index.aspx#aJobListings","Goshen County School District 1",2026-07-17
"393","Future Classified Positions",2026-01-01,"Support","Central Administration Office","https://goshen.tedk12.com/hire/index.aspx#aJobListings","Goshen County School District 1",2026-07-17
"394","Future Certified Positions",2026-01-01,"K-12","Central Administration Office","https://goshen.tedk12.com/hire/index.aspx#aJobListings","Goshen County School District 1",2026-07-17
"395","Academic Tutor",2026-07-08,"Certified","Burns Jr./Sr. High School","https://laramie2.tedk12.com/hire/index.aspx","Laramie County School District 2",2026-07-17
"396","Secondary Counselor/Social Worker",2026-07-06,"Certified","Burns Jr./Sr. High School","https://laramie2.tedk12.com/hire/index.aspx","Laramie County School District 2",2026-07-17
"397","Paraprofessional",2026-04-27,"Classified","District","https://laramie2.tedk12.com/hire/index.aspx","Laramie County School District 2",2026-07-17
"398","Speech Language Pathologist Assistant",2026-04-23,"Classified","District","https://laramie2.tedk12.com/hire/index.aspx","Laramie County School District 2",2026-07-17
"399","Custodian",2026-03-23,"Custodial","Burns Jr./Sr. High School","https://laramie2.tedk12.com/hire/index.aspx","Laramie County School District 2",2026-07-17
"400","Speech-Language Pathologist 2026-27 School Year (Signing Bonus)",2026-03-12,"Certified","District","https://laramie2.tedk12.com/hire/index.aspx","Laramie County School District 2",2026-07-17
"401","Assistant High School Football Coach",2026-02-24,"Coaching","Burns Jr./Sr. High School","https://laramie2.tedk12.com/hire/index.aspx","Laramie County School District 2",2026-07-17
"402","Assistant JH Volleyball Numbers Coach",2025-12-02,"Coaching","Burns Jr./Sr. High School","https://laramie2.tedk12.com/hire/index.aspx","Laramie County School District 2",2026-07-17
"403","Substitute School Nurse",2025-09-15,"Substitute","District","https://laramie2.tedk12.com/hire/index.aspx","Laramie County School District 2",2026-07-17
"404","ELL Parent Translator Contactor",2025-09-15,"Classified","District","https://laramie2.tedk12.com/hire/index.aspx","Laramie County School District 2",2026-07-17
"405","Assistant JH Football Coach",2025-08-05,"Coaching","Burns Jr./Sr. High School","https://laramie2.tedk12.com/hire/index.aspx","Laramie County School District 2",2026-07-17
"406","ELL Paraprofessional",2025-06-10,"Classified","District","https://laramie2.tedk12.com/hire/index.aspx","Laramie County School District 2",2026-07-17
"407","Sub Paraprofessional",2025-01-30,"Classified","District","https://laramie2.tedk12.com/hire/index.aspx","Laramie County School District 2",2026-07-17
"408","Sub Custodian",2025-01-30,"Classified","District","https://laramie2.tedk12.com/hire/index.aspx","Laramie County School District 2",2026-07-17
"409","Substitute Cook",2025-01-30,"Food Service","District","https://laramie2.tedk12.com/hire/index.aspx","Laramie County School District 2",2026-07-17
"410","Substitute Teacher",2025-01-30,"Substitute","District","https://laramie2.tedk12.com/hire/index.aspx","Laramie County School District 2",2026-07-17
"411","Substitute Bus Driver",2025-01-30,"Substitute","District","https://laramie2.tedk12.com/hire/index.aspx","Laramie County School District 2",2026-07-17
"412","K-12 Music Teacher  Hulett WY",2026-07-15,"Hulett K-12","Hulett, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-07-17
"413","SPED Paraprofessional - Hu",2026-06-29,"Hulett K-12","Hulett, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-07-17
"414","Substitute Custodian",2026-06-05,"Sundance Secondary","Sundance, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-07-17
"415","Substitute Custodian",2026-06-05,"Moorcroft Secondary","Moorcroft, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-07-17
"416","Substitute Custodian",2026-06-05,"Hulett K-12","Hulett, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-07-17
"417","Substitute Teacher",2026-06-05,"Sundance Elementary","Sundance, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-07-17
"418","Substitute Teacher",2026-06-05,"Moorcroft Elementary","Moorcroft, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-07-17
"419","Substitute Teacher",2026-06-05,"Hulett K-12","Hulett, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-07-17
"420","Substitute & Activity Bus Drivers",2026-06-05,"Sundance Secondary","Sundance, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-07-17
"421","Substitute & Activity Bus Drivers",2026-06-05,"Moorcroft Secondary","Moorcroft, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-07-17
"422","Substitute & Activity Bus Drivers",2026-06-05,"Hulett K-12","Hulett, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-07-17
"423","Part-Time Custodian - HS",2026-05-29,"Hulett K-12","Hulett, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-07-17
"424","Head High School Golf Coach - Fall",2026-05-29,"Moorcroft Secondary","Moorcroft, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-07-17
"425","Assistant High School Boys Basketball Coach - MS",2026-05-29,"Moorcroft Secondary","Moorcroft, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-07-17
"426","Assistant High School Girls Basketball Coach - Sundance",2026-05-27,"Sundance Secondary","Sundance, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-07-17
"427","Assistant High School Football Coach - SS",2026-04-23,"Sundance Secondary","Sundance, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-07-17
"428","Junior High Volleyball Coach - Sundance",2026-04-16,"Sundance Secondary","Sundance, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-07-17
"429","Junior High Boys Basketball Coach",2026-04-16,"Moorcroft Secondary","Moorcroft, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-07-17
"430","Head High School Track Coach - SS",2026-04-07,"Sundance Secondary","Sundance, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-07-17
"431","Junior High Girls Wrestling Coach - SS",2026-04-07,"Sundance Secondary","Sundance, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-07-17
"432","Junior High Girls Wrestling Coach - HS",2026-04-07,"Hulett K-12","Hulett, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-07-17
"433","Junior High Boys Wrestling Coach - HS",2026-04-07,"Hulett K-12","Hulett, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-07-17
"434","Assistant High School Football Coach - HS",2026-04-07,"Hulett K-12","Hulett, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-07-17
"435","Route Bus Driver",2026-02-11,"Moorcroft Secondary","Moorcroft, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-07-17
"436","Route Bus Driver - Hulett",2026-02-11,"Hulett K-12","Hulett, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-07-17
"437","Route Bus Driver",2026-01-19,"Sundance Secondary","Sundance, Wyoming","https://crook1.schoolspring.com/","Crook County School District 1",2026-07-17
"438","Assistant High School Marching Band Drill Instructor [C052]",2026-07-16,"EAST HIGH SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-07-17
"439","Nutrition Services Aid [NU02]",2026-07-16,"JOHNSON JUNIOR HIGH SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-07-17
"440","Nutrition Services Aid [NU02]",2026-07-16,"MCCORMICK JUNIOR HIGH SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-07-17
"441","Nutrition- Elementary Head Cashier [NU03]",2026-07-16,"ARP ELEMENTARY SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-07-17
"442","Attendance Secretary - Junior High [CE12]",2026-07-15,"SOUTH HIGH SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-07-17
"443","Part Time Orchestra Teacher [TB03]",2026-07-14,"MCCORMICK JUNIOR HIGH SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-07-17
"444","5th Grade Teacher - 2026/2027 Contract Year Only [TA11]",2026-07-14,"GOINS ELEMENTARY SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-07-17
"445","Elementary Assistant Football Coach [C176]",2026-07-13,"SUNRISE ELEMENTARY SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-07-17
"446","Elementary Head Football Coach [C174]",2026-07-13,"SUNRISE ELEMENTARY SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-07-17
"447","Elementary Head Football Coach [C174]",2026-07-13,"ROSSMAN ELEMENTARY SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-07-17
"448","Elementary Assistant Football Coach [C176]",2026-07-13,"ROSSMAN ELEMENTARY SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-07-17
"449","Elementary Head Football Coach [C174]",2026-07-13,"PIONEER PARK ELEMENTARY SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-07-17
"450","Elementary Assistant Football Coach [C176]",2026-07-13,"PIONEER PARK ELEMENTARY SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-07-17
"451","Elementary Assistant Football Coach [C176]",2026-07-13,"HENDERSON ELEMENTARY SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-07-17
"452","Elementary Head Football Coach [C174]",2026-07-13,"HENDERSON ELEMENTARY SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-07-17
"453","Elementary Assistant Football Coach [C176]",2026-07-13,"GOINS ELEMENTARY SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-07-17
"454","Elementary Head Football Coach [C174]",2026-07-13,"GOINS ELEMENTARY SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-07-17
"455","Elementary Head Football Coach [C174]",2026-07-13,"GILCHRIST ELEMENTARY SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-07-17
"456","Elementary Assistant Football Coach [C176]",2026-07-13,"GILCHRIST ELEMENTARY SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-07-17
"457","Elementary Head Football Coach [C174]",2026-07-13,"FREEDOM ELEMENTARY SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-07-17
"458","Elementary Assistant Football Coach [C176]",2026-07-13,"FREEDOM ELEMENTARY SCHOOL","Cheyenne, Wyoming","https://laramie1.schoolspring.com/","Laramie County School District 1",2026-07-17
